transform,target_column,reaction_id,reaction_label,skewness,kurtosis,std,mean
log10_rate_const_plus_eps,rate_const_011,11,AR3S > AR6S,-1.3519969082879026,-0.04252045433165863,13.958366842226603,-19.656083512046784
log10_rate_const_plus_eps,rate_const_012,12,AR3S > AR-RYD,-1.1527535554837864,-0.5921336952489038,14.839190244828998,-20.501244332238283
log10_rate_const_plus_eps,rate_const_013,13,AR3S > AR^,-1.145335315164147,-0.5994352173172741,15.476473317986661,-19.41297860754212
log10_rate_const_plus_eps,rate_const_014,14,AR3S > AR^^,0.26047063733694015,-1.8754976433729107,16.242246872774928,-32.06580394671671
log10_rate_const_plus_eps,rate_const_015,15,AR4SM-ELASTIC,-1.4090358732816117,0.36904490943538093,0.3536877065433311,-6.307437839391633
log10_rate_const_plus_eps,rate_const_016,16,AR4SM > AR3S,-1.5111961867100172,0.47686799882137887,0.41918411470693634,-9.427081202737469
log10_rate_const_plus_eps,rate_const_017,17,AR4SM > AR4SR,-1.9490421672595486,2.013124558321036,0.23168507793915705,-6.82434486007657
log10_rate_const_plus_eps,rate_const_018,18,AR4SM > AR4SPM,-2.100627654590379,2.8025665310528876,0.6987128873347715,-8.510877002236219
log10_rate_const_plus_eps,rate_const_019,19,AR4SM > AR4SPR,-2.458863682340232,6.496556912143003,1.0671537372409676,-8.196202791742758
log10_rate_const_plus_eps,rate_const_020,20,"AR4SM>AR4P,3D,5S,5P",-4.522997426591296,19.99678631796114,7.416466827934814,-8.98956211575615
log10_rate_const_plus_eps,rate_const_021,21,"AR4SM > AR4D,6S,RYD",-1.7300051767259823,1.0099551066121721,14.727044936923784,-14.346445882381841
log10_rate_const_plus_eps,rate_const_022,22,AR4SM > AR^,-1.7149149774204515,0.9784945164059069,14.735554783686858,-14.39674225212049
log10_rate_const_plus_eps,rate_const_023,23,AR4SR-ELASTIC,-0.594658638933122,-0.7361971497537532,0.13708816121217074,-6.187976258582474
log10_rate_const_plus_eps,rate_const_024,24,AR4SR > AR3S,-1.5759632257535734,0.6802787890632125,0.30501369438902454,-9.077813919490792
log10_rate_const_plus_eps,rate_const_025,25,AR4SR > AR4SM,1.367464249549939,0.20399804293671897,0.027067056826637615,-6.479373752974521
log10_rate_const_plus_eps,rate_const_026,26,AR4SR > AR4SPM,-1.9342600528331029,1.9538049250284377,0.2633514852324121,-8.096190338568576
log10_rate_const_plus_eps,rate_const_027,27,AR4SR > AR4SPR,-2.083212726317463,2.7212402662595068,0.7426876582172199,-7.834682962833531
log10_rate_const_plus_eps,rate_const_028,28,"AR4SR>AR4P,3D,5S,5P",-4.556531351226068,20.24608385848992,7.40868991345972,-8.922517529226866
log10_rate_const_plus_eps,rate_const_029,29,"AR4SR > AR4D,6S,RYD",-1.7304959312616066,1.010934135483894,14.7336352818219,-14.329854670948437
log10_rate_const_plus_eps,rate_const_030,30,AR4SR > AR^,-1.7161288753136412,0.9811286854823065,14.745473438653212,-14.369363605815192
log10_rate_const_plus_eps,rate_const_031,31,AR4SPM-ELASTIC,-1.318553716349971,0.2706753330870719,0.27646455350492327,-6.26645182097775
log10_rate_const_plus_eps,rate_const_032,32,AR4SPM > AR3S,-1.5220161581566687,0.5062953871949043,0.40782544004233073,-9.444591705101042
log10_rate_const_plus_eps,rate_const_033,33,AR4SPM > AR4SM,1.367464249549939,0.20399804293671897,0.027067056826637615,-7.479373752974521
log10_rate_const_plus_eps,rate_const_034,34,AR4SPM > AR4SR,1.367464249549939,0.20399804293671897,0.027067056826637615,-7.479373752974521
log10_rate_const_plus_eps,rate_const_035,35,AR4SPM > AR4SPR,1.6338522453169488,2.8468191768220983,0.12175674753414772,-7.1741696158783395
log10_rate_const_plus_eps,rate_const_036,36,"AR4SPM>AR4P,3D,5S,5P",-4.598485913008593,20.55813025281525,7.400439564295572,-8.833063412674601
log10_rate_const_plus_eps,rate_const_037,37,"AR4SPM > AR4D,6S,RYD",-1.7311040541634177,1.0121416268098606,14.742471275644078,-14.307835879769614
log10_rate_const_plus_eps,rate_const_038,38,AR4SPM > AR^,-1.7175760555174526,0.9842457612524909,14.758519891893622,-14.33408473712916
log10_rate_const_plus_eps,rate_const_039,39,AR4SPR-ELASTIC,-1.0654008687087333,-0.3539597085848971,0.22400072581749975,-6.242324658068029
log10_rate_const_plus_eps,rate_const_040,40,AR4SPR > AR3S,-1.4213745589451685,0.3210270511832558,0.4806154382530989,-8.979955105416552
log10_rate_const_plus_eps,rate_const_041,41,AR4SPR > AR4SM,1.367464249549939,0.20399804293671897,0.027067056826637615,-7.479373752974521
log10_rate_const_plus_eps,rate_const_042,42,AR4SPR > AR4SR,1.367464249549939,0.20399804293671897,0.027067056826637615,-7.479373752974521
log10_rate_const_plus_eps,rate_const_043,43,AR4SPR > AR4SPM,1.323544878471562,0.08295661980224356,0.32620091236012877,-7.508229896035758
log10_rate_const_plus_eps,rate_const_044,44,"AR4SPR>AR4P,3D,5S,5P",-4.640240461790625,20.867955710684175,7.394443197748886,-8.735321341647152
log10_rate_const_plus_eps,rate_const_045,45,"AR4SPR > AR4D,6S,RYD",-1.7317076750882847,1.0133336772203734,14.752167472861004,-14.283960376012574
log10_rate_const_plus_eps,rate_const_046,46,AR4SPR > AR^,-1.7189846757914828,0.9872562818264989,14.772515367995753,-14.296941589019339
log10_rate_const_plus_eps,rate_const_047,47,AR4P-ELASTIC,-1.4243077428677693,0.37510344557541675,0.377552720131772,-6.319987008912926
log10_rate_const_plus_eps,rate_const_048,48,AR4P > AR3S,-1.580010982315185,0.6697557273981842,0.32507389561510347,-9.199248911121737
log10_rate_const_plus_eps,rate_const_049,49,AR4P > AR4SM,-1.5949508791205957,0.7123301808591975,0.45123222922409184,-7.461138644595457
log10_rate_const_plus_eps,rate_const_050,50,AR4P > AR4SR,-1.6004708870859514,0.7294404303880748,0.44285980226120836,-7.646032611955133
log10_rate_const_plus_eps,rate_const_051,51,AR4P > AR4SPM,-1.6083787613547655,0.7539665414769479,0.43123887805628963,-8.07131901957196
log10_rate_const_plus_eps,rate_const_052,52,AR4P > AR4SPR,-1.617845348237877,0.7833852202926659,0.4178397803339604,-7.53398771549506
log10_rate_const_plus_eps,rate_const_053,53,"AR4P > AR4D,6S,RYD",-4.352982874099083,18.69278572027704,7.490856162743249,-9.213127710800192
log10_rate_const_plus_eps,rate_const_054,54,AR4P > AR^,-1.729609661498634,1.009206852016618,14.927363295561795,-13.909799604832434
log10_rate_const_plus_eps,rate_const_055,55,AR4D-ELASTIC,-1.4806488765948302,0.40926889399252886,0.4131364218668236,-6.241940403326902
log10_rate_const_plus_eps,rate_const_056,56,AR4D > AR3S,-1.4023069297473327,0.28962102505168597,0.4779905633475509,-10.4633401681872
log10_rate_const_plus_eps,rate_const_057,57,AR4D > AR4SM,-1.6338055984367814,0.8255533977142413,0.41324035638577955,-7.969263600224653
log10_rate_const_plus_eps,rate_const_058,58,AR4D > AR4SR,-1.634093468020894,0.8267047349971088,0.4155920251987178,-8.185527357082545
log10_rate_const_plus_eps,rate_const_059,59,AR4D > AR4SPM,-1.6345526210190755,0.8284044101237229,0.4188874998315785,-8.654791952352936
log10_rate_const_plus_eps,rate_const_060,60,AR4D > AR4SPR,-1.635133561868872,0.8305062319169156,0.42269717954430575,-8.168542847066687
log10_rate_const_plus_eps,rate_const_061,61,"AR4D > AR4P,3D,5S,5P",-1.644578412483392,0.8687167973528096,0.5164010589168878,-7.763526657671623
log10_rate_const_plus_eps,rate_const_062,62,AR4D > AR^,-4.5883226238701305,20.469806054508133,7.5107990234616135,-8.310360768306953
log10_rate_const_plus_eps,rate_const_063,63,AR+ -ELASTIC,1.366317180362376,0.1466579297923909,0.9287941067311669,-4.314507549316084
log10_rate_const_plus_eps,rate_const_064,64,AR+ -RECOMBINATION,1.4086115509188748,0.2772575439572087,0.37651835172234804,-12.50346864942456
log10_rate_const_plus_eps,rate_const_065,65,AR+ IONIZATION,-0.6538596555446634,-1.3908595482937254,15.623310838648406,-23.969663374576907
log10_rate_const_plus_eps,rate_const_066,66,AR2+ -MOMTIC,1.366317180362376,0.1466579297923909,0.9287941067311669,-4.314507549316084
log10_rate_const_plus_eps,rate_const_067,67,AR2+ -RECOMBINATION,1.4086491233535776,0.277322955459292,0.3765146407073572,-6.833767232860688
log10_rate_const_plus_eps,rate_const_068,68,H -ELASTIC,-1.3024617724740823,0.570834904964562,0.11579504192128844,-6.962155121614808
log10_rate_const_plus_eps,rate_const_069,69,H > H*,-1.4289063630558712,0.07348983233009188,15.146558747457204,-17.01189336993074
log10_rate_const_plus_eps,rate_const_070,70,H > H**,-1.4158191900227892,0.05501453008885182,14.675456076188944,-17.985421250120368
log10_rate_const_plus_eps,rate_const_071,71,H > H***,-1.4047368170997128,0.03871744422102985,14.411902614728994,-18.54506957179225
log10_rate_const_plus_eps,rate_const_072,72,H > H+,-1.3892736358524362,0.016392247273532057,14.671090829516196,-18.107065288302465
log10_rate_const_plus_eps,rate_const_073,73,H* -ELASTIC,-1.299345376852234,0.23032406143186712,0.2327661670646064,-6.722136357871803
log10_rate_const_plus_eps,rate_const_074,74,H*  > H,-1.4607255624960247,0.41003346869077095,0.41231339132205863,-7.869565079532492
log10_rate_const_plus_eps,rate_const_075,75,H*  > H**,-4.356960459913126,18.70569441813105,7.423172630409166,-9.551675825772412
log10_rate_const_plus_eps,rate_const_076,76,H*  > H***,-1.732995918222234,1.0158686549037528,14.704220381593439,-14.383280296529689
log10_rate_const_plus_eps,rate_const_077,77,H*  > H^,-1.7265392942662432,1.0030110348541097,14.870747829365019,-14.047499573219243
log10_rate_const_plus_eps,rate_const_078,78,H+ -ELASTIC,1.366317180362376,0.1466579297923909,0.9287941067311669,-4.314507549316084
log10_rate_const_plus_eps,rate_const_079,79,H+ -RECOMBINATION,1.4085956363941246,0.27725462870570494,0.3765182684116992,-12.38597548928329
log10_rate_const_plus_eps,rate_const_080,80,H- -ELASTIC,1.3689458936837777,0.1495640893075807,0.9279227009274186,-4.313421480831254
log10_rate_const_plus_eps,rate_const_081,81,H- -DETACHMENT,-4.210504726009196,17.76525103553622,7.60250992899651,-9.055871359901952
log10_rate_const_plus_eps,rate_const_082,82,H2-ELASTIC,-1.6836908513355535,1.027416326858516,0.32457323981075636,-7.181491478454452
log10_rate_const_plus_eps,rate_const_083,83,H2-ROTATIONAL (0-2),-1.657530357810578,0.9032972037885876,0.8537825072689927,-8.156337855143315
log10_rate_const_plus_eps,rate_const_084,84,H2-ROTATIONAL (1-3),-1.6765212100430575,0.9764529699324553,0.9242808063819159,-8.428702262253475
log10_rate_const_plus_eps,rate_const_085,85,H2 > H2(V=1),-2.408022706612508,6.837010078837261,1.808276276217727,-9.367093933718124
log10_rate_const_plus_eps,rate_const_086,86,H2 > H2(V=2),-3.1846944135855138,8.563195129649944,9.38924849962958,-12.885565922967164
log10_rate_const_plus_eps,rate_const_087,87,H2 > H2(b 3 SIGMA),-1.4340261599511754,0.08062885306241574,15.059332785940766,-17.160662909592144
log10_rate_const_plus_eps,rate_const_088,88,H2 > H2(c 3 PI),-1.4265103913242216,0.06975680614559154,14.947418525781655,-17.411093793011396
log10_rate_const_plus_eps,rate_const_089,89,H2 > H + H,-1.4353980528765915,0.0826326566553508,15.307352814578941,-16.67026958583738
log10_rate_const_plus_eps,rate_const_090,90,H2 > H2+,-1.1532194505556272,-0.5915266988845191,15.382381071553757,-19.544736165870344
log10_rate_const_plus_eps,rate_const_091,91,H2 > H*(ALPHA),-1.1417371072299198,-0.605246122971963,14.62770853318953,-20.920609403147047
log10_rate_const_plus_eps,rate_const_092,92,H2 > H + H,-1.4233832467124423,0.06581137811792459,14.945961316305938,-17.426426624877173
log10_rate_const_plus_eps,rate_const_093,93,H2* -ELASTIC,-1.6933481132707864,1.0429727260978074,0.32557595032363645,-7.178423694139291
log10_rate_const_plus_eps,rate_const_094,94,H2*  > H2,-1.509901184941976,0.454186171724412,0.38164413722687573,-8.348947713017592
log10_rate_const_plus_eps,rate_const_095,95,H2*  > H2^,-1.4431876062243818,0.0944804819936449,15.575382183203432,-16.11164974717653
log10_rate_const_plus_eps,rate_const_096,96,H2+ -ELASTIC,1.3663201168101387,0.1466608412096715,0.9287932772177564,-4.314506599700024
log10_rate_const_plus_eps,rate_const_097,97,H2+ > H+ + H,-1.6055248650188312,0.750648140693511,0.286603546554595,-7.07079628544095
log10_rate_const_plus_eps,rate_const_098,98,H2+ > H + H,1.3789956421662553,0.194369066137849,0.339834523982536,-7.513383468704318
log10_rate_const_plus_eps,rate_const_099,99,H2+ > H+ + H-,1.2718780556387832,-0.03741407837163058,0.29478658457692525,-9.808260764945143
log10_rate_const_plus_eps,rate_const_100,100,H3+ -ELASTIC,1.366416879612314,0.14675997358794257,0.9287647067125396,-4.314473068937076
log10_rate_const_plus_eps,rate_const_101,101,H3+ > H+ + H,-1.3677448879370373,-0.02010624475329914,15.027164210523024,-17.52380452663576
log10_rate_const_plus_eps,rate_const_102,102,H3+ > H + H2,1.360381644871391,0.19681254189660047,0.3117133886329656,-7.366691633328696
log10_rate_const_plus_eps,rate_const_103,103,H3+ > H2 + H,1.285991350235323,-0.016733095875665516,0.6980840469272795,-9.863352500773233
log10_rate_const_plus_eps,rate_const_104,104,H3+ > H + H + H,1.2860034042471278,-0.016727948409057003,0.6980791104617348,-9.465407420775582
log10_rate_const_plus_eps,rate_const_105,105,H3+ > H^ + H + H,-1.1349144965117903,-0.6130905215457898,14.976238526317582,-20.34058488113529
log10_rate_const_plus_eps,rate_const_106,106,OH-MOM TRANS,-1.7114910366733522,1.083958222391714,0.4888326140866514,-6.929646527518212
log10_rate_const_plus_eps,rate_const_107,107,OH-V1,-4.805141994814639,22.034558836945738,7.036193167943404,-10.130216850176893
log10_rate_const_plus_eps,rate_const_108,108,OH-A1PI,-1.4337314400428276,0.08042712051273382,15.226244336665411,-16.83561637872084
log10_rate_const_plus_eps,rate_const_109,109,OH-DISSOC,-1.4089820688980834,0.044897323673316336,14.842688303900957,-17.68914496115431
log10_rate_const_plus_eps,rate_const_110,110,OH-C1SIGMA,-1.4187840791605881,0.059458262799289674,14.577405319571007,-18.1638847061458
log10_rate_const_plus_eps,rate_const_111,111,OH-E1PI,-1.378491631837104,9.521196317008318e-05,14.047965222153545,-19.362260958948692
log10_rate_const_plus_eps,rate_const_112,112,OH-B1SIGMA,-1.422187555418973,0.06414119526532724,14.458974957932925,-18.381017749146658
log10_rate_const_plus_eps,rate_const_113,113,OH-I1SIGMA,-1.4288437870080306,0.07312896213813014,14.604869399008972,-18.069748360209093
log10_rate_const_plus_eps,rate_const_114,114,OH-D1DELTA,-1.424585691931369,0.06694967983694244,14.415555873104323,-18.456697747048125
log10_rate_const_plus_eps,rate_const_115,115,OH-A3PI,-1.4480242473001872,0.10126045166434938,15.568186527962048,-16.10488442286251
log10_rate_const_plus_eps,rate_const_116,116,OH-A3SIGMA,-1.4347737086656127,0.08175097115605867,15.103238441770227,-17.071654521400394
log10_rate_const_plus_eps,rate_const_117,117,OH-D3DELTA,-1.4328927690310105,0.07905581780600857,14.711042141239306,-17.845567053367297
log10_rate_const_plus_eps,rate_const_118,118,OH-E3SIGMA,-1.4329426609497633,0.07872548021713399,14.615756410809853,-18.031982162513067
log10_rate_const_plus_eps,rate_const_119,119,OH-B3SIGMA,-1.4329529760640047,0.07851872578149832,14.65016691694574,-17.96504282926551
log10_rate_const_plus_eps,rate_const_120,120,OH^-X2SIGMA--Not Used,0.0,0.0,0.0,-46.57430278663741
log10_rate_const_plus_eps,rate_const_121,121,OH^-A2PI--Not Used,0.0,0.0,0.0,-46.57430278663741
log10_rate_const_plus_eps,rate_const_122,122,OH^-B2SIGMA--Not Used,0.0,0.0,0.0,-46.57430278663741
log10_rate_const_plus_eps,rate_const_123,123,"OH-DISSOC, C^+O--Not Used",0.0,0.0,0.0,-46.57430278663741
log10_rate_const_plus_eps,rate_const_124,124,"OH-DISSOC,C+O^--Not used",0.0,0.0,0.0,-46.57430278663741
log10_rate_const_plus_eps,rate_const_125,125,OH-Ionization,-1.3930752652469809,0.022031211289755603,14.83147122599916,-17.77915375246078
log10_rate_const_plus_eps,rate_const_126,126,OH- -MOM,1.3663765546071758,0.14671795161430623,0.9287769647154954,-4.314487690108471
log10_rate_const_plus_eps,rate_const_127,127,OH- -DETACH,-1.7275636767652938,1.0052134580039667,14.76001465509054,-14.284955875711233
log10_rate_const_plus_eps,rate_const_128,128,E + H2O-MOMENTUM TRANSFER,-0.899753194466674,0.818097382220559,0.11642953782426844,-6.972327232685856
log10_rate_const_plus_eps,rate_const_129,129,E + H2O > H2OV(100) + E,-2.6886426618041788,9.026798655372925,1.3324047042148575,-9.152366858150225
log10_rate_const_plus_eps,rate_const_130,130,E + H2O > H2OV(010) + E,-2.2291167080644287,3.439661672911816,0.6485298319827374,-8.887570529367256
log10_rate_const_plus_eps,rate_const_131,131,E + H2O > H2OV(001) + E,-2.7072691425072315,9.250531395338035,1.3600829439816777,-9.16421939531816
log10_rate_const_plus_eps,rate_const_132,132,E + H2O > H- + OH + E,-1.4497166007417217,0.10358558340674273,14.81140021368668,-17.57917406101447
log10_rate_const_plus_eps,rate_const_133,133,E + H2O > O- + H2 + E,-1.7120063796050005,0.9718477938203964,13.459840793204767,-17.1954306297968
log10_rate_const_plus_eps,rate_const_134,134,E + H2O > OH- + H + E,-1.7114894757294972,0.9703031851401178,13.229746720281158,-17.700383772580373
log10_rate_const_plus_eps,rate_const_135,135,E + H2O > OH + H + E,-1.4378633989325067,0.08686109322498048,15.249749430647455,-16.771287586600955
log10_rate_const_plus_eps,rate_const_136,136,E + H2O > O + 2H + E,-1.3824730869482282,0.006453433147846077,13.859390707213905,-19.70969993054223
log10_rate_const_plus_eps,rate_const_137,137,E + H2O > H2O^ + 2E,-1.3931056514323559,0.021920703785032192,14.754385931365885,-17.928967934411755
log10_rate_const_plus_eps,rate_const_138,138,E + H2O > OH^ + H + E,-1.1147922504552579,-0.6304397297110094,14.82052617521754,-20.692043889266277
log10_rate_const_plus_eps,rate_const_139,139,E + H2O > O^ + 2H + 2E,-0.6875157917104686,-1.3729988750282356,14.97602325933381,-24.757955748204463
log10_rate_const_plus_eps,rate_const_140,140,E + H2O > H2^ + O + E,-0.46638878325039146,-1.593189033435822,14.516571497424984,-27.247285635807028
log10_rate_const_plus_eps,rate_const_141,141,E + H2O > H^ + OH + 2E,-1.072207047657463,-0.6796361851524573,14.473481000372397,-21.499571244332717
log10_rate_const_plus_eps,rate_const_142,142,E + H2O > H + OH(A) + E,-1.4329776013647828,0.07901405732710343,14.896249966550984,-17.48374869432891
log10_rate_const_plus_eps,rate_const_143,143,E + H2O > H(2) [121.6nm] +OH+E,-1.1414382482995717,-0.602747437244501,14.575744905957361,-21.008349469675238
log10_rate_const_plus_eps,rate_const_144,144,E + H2O > H(3) [656.3nm] +OH+E,-1.1039647902809193,-0.6445318303608523,14.342999864055704,-21.57848659797063
log10_rate_const_plus_eps,rate_const_145,145,E + H2O > H(4) [486.1nm] +OH+E,-1.0933774434085188,-0.6575451622317217,13.987253164633026,-22.249414152887802
log10_rate_const_plus_eps,rate_const_146,146,E + H2O >O(3p5P)[777.4nm]+H2+E,-1.0898842021730755,-0.6567650583601647,13.695949992433516,-22.757173928785587
log10_rate_const_plus_eps,rate_const_147,147,E + H2OV-MOMENTUM TRANSFER,-0.8995952479727856,0.8174205155307521,0.11643925945405342,-6.97231611901426
log10_rate_const_plus_eps,rate_const_148,148,E + H2OV(100) > H2O+E x 1e-10,1.4447536517779844,0.5470758054459823,0.1961889615665611,-18.452922689417644
log10_rate_const_plus_eps,rate_const_149,149,E + H2OV(010) > H2O+E x 1e-10,1.4550134823860374,0.36181781714190375,0.15381515420193767,-18.52585363393841
log10_rate_const_plus_eps,rate_const_150,150,E + H2OV(001) > H2O+E x 1e-10,1.474711015847952,0.5980396047506926,0.20775038243835875,-18.44678812672022
log10_rate_const_plus_eps,rate_const_151,151,E + H2OV > H- + OH + E,-1.4500436099658738,0.1040274175201672,14.816406291354049,-17.568057967217424
log10_rate_const_plus_eps,rate_const_152,152,E + H2OV > O- + H2 + E,-1.7176144185480469,0.9841313082706291,13.472134161843481,-17.144291013105423
log10_rate_const_plus_eps,rate_const_153,153,E + H2OV > OH- + H + E,-1.7171108129763226,0.9827110643196493,13.238613683819064,-17.656948782926655
log10_rate_const_plus_eps,rate_const_154,154,E + H2OV > OH + H + E,-1.439597901218941,0.08944135105779027,15.272903490931665,-16.718471735050777
log10_rate_const_plus_eps,rate_const_155,155,E + H2OV > O + 2H + E,-1.3893563678629723,0.016717191690046374,13.89985407534069,-19.60261688082859
log10_rate_const_plus_eps,rate_const_156,156,E + H2OV > H2O^ + 2E,-1.3990201721914721,0.030724126635491178,14.795868262825795,-17.822453133513577
log10_rate_const_plus_eps,rate_const_157,157,E + H2OV > OH^ + H + E,-1.1200149720442532,-0.6248043977576478,14.855730366788574,-20.60752682201149
log10_rate_const_plus_eps,rate_const_158,158,E + H2OV > O^ + 2H + 2E,-0.8303046287852563,-1.1117482671996954,14.454273723402556,-23.867985695805096
log10_rate_const_plus_eps,rate_const_159,159,E + H2OV > H2^ + O + E,-0.5711861494510266,-1.4297914195581638,14.097031895125594,-26.536850115860044
log10_rate_const_plus_eps,rate_const_160,160,E + H2OV > H^ + OH + 2E,-1.081814616884928,-0.6682019723099826,14.505041179620223,-21.397728398285288
log10_rate_const_plus_eps,rate_const_161,161,E + H2OV > H + OH(A) + E,-1.4345888945496919,0.08142804100721701,14.920623674693164,-17.429234648892262
log10_rate_const_plus_eps,rate_const_162,162,E + H2OV > H(2)[121.6nm] +OH+E,-1.1470395935599915,-0.5971542257361011,14.617465027744982,-20.912715003684447
log10_rate_const_plus_eps,rate_const_163,163,E + H2OV > H(3)[656.3nm] +OH+E,-1.1094482090558793,-0.6382819912616244,14.376125475879133,-21.495682268335656
log10_rate_const_plus_eps,rate_const_164,164,E + H2OV > H(4)[486.1nm] +OH+E,-1.0990976663804572,-0.6508696606022815,14.018627394273496,-22.16774103064351
log10_rate_const_plus_eps,rate_const_165,165,E + H2OV>O(3p5P)[777.4nm]+H2+E,-1.0959555798193195,-0.650111521370996,13.728349178092632,-22.67478552700776
log10_rate_const_plus_eps,rate_const_166,166,E + H2OV > H2O+E (average),1.412209028765096,0.49435696160262355,0.1518297614165758,-8.493502845361295
log10_rate_const_plus_eps,rate_const_167,167,H2O+ -MOMTIC,1.366317180362376,0.1466579297923909,0.9287941067311669,-4.314507549316084
log10_rate_const_plus_eps,rate_const_168,168,H2O+ -RECOMBINATION,1.4086491233535776,0.277322955459292,0.3765146407073572,-6.833767232860688
log10_rate_const_plus_eps,rate_const_169,169,H2O2-MOM,-1.4243077428677693,0.37510344557541675,0.377552720131772,-6.319987008912926
log10_rate_const_plus_eps,rate_const_170,170,H2O2 > H2O + O-,0.7684321150363839,-0.34885876878980593,0.3519041496949386,-10.507808665958809
log10_rate_const_plus_eps,rate_const_171,171,H2O2 > OH + OH-,0.768334549651637,-0.34886799219877673,0.3519087815715609,-9.905761891405787
log10_rate_const_plus_eps,rate_const_172,172,O2-MOMENTUM,-1.5187997822316197,0.6594953525101346,0.5514833012449696,-7.254309423844599
log10_rate_const_plus_eps,rate_const_173,173,O2-ATTACHMENT TWO BODY,-1.7061836936535044,0.9577410488877316,13.628341416470327,-16.85511006527487
log10_rate_const_plus_eps,rate_const_174,174,O2-ROTATIONAL,1.5578309307173057,2.7975849843302765,0.28375987728043367,-11.6520260792814
log10_rate_const_plus_eps,rate_const_175,175,O2-VIB 1,-1.6923303279919117,4.486485444525973,0.6938746586200245,-10.884081481673713
log10_rate_const_plus_eps,rate_const_176,176,O2-VIB 2,-3.524267165229526,20.396872696689073,1.11529758202825,-11.624064950609108
log10_rate_const_plus_eps,rate_const_177,177,O2-VIB 3,-2.124769720907681,4.640816714278874,2.0532732632670374,-10.422424450698095
log10_rate_const_plus_eps,rate_const_178,178,O2-VIB 4,-1.8053583924773642,2.4536093133728247,2.5412233799622173,-10.96660270636466
log10_rate_const_plus_eps,rate_const_179,179,O2-SINGLET DELTA,-4.512676069776822,19.971665286161823,6.982769072276674,-11.186728006422264
log10_rate_const_plus_eps,rate_const_180,180,O2-B-SINGLET SIGMA,-4.329383497029552,18.542908010838822,6.961833572803439,-11.907839259087583
log10_rate_const_plus_eps,rate_const_181,181,O2-VIB 1(res),-1.7209029086052583,0.9911423484530619,14.193649012767072,-15.553429502959444
log10_rate_const_plus_eps,rate_const_182,182,O2-VIB 2(res),-1.7217264431460717,0.9928781636906994,14.06428151246252,-15.832551941516883
log10_rate_const_plus_eps,rate_const_183,183,O2-ELECTRONIC 4.5EV,-1.7136116413078124,0.975048138641637,14.03377906495011,-15.935850120139769
log10_rate_const_plus_eps,rate_const_184,184,O2-ELECTRONIC 6EV,-1.447617840576666,0.10068074967691443,15.247351258246226,-16.734535225778068
log10_rate_const_plus_eps,rate_const_185,185,O2-ELECTRONIC 8.4EV,-1.4392161901900202,0.08832063212580943,15.451254223998447,-16.37226504670397
log10_rate_const_plus_eps,rate_const_186,186,O2-ELECTRONIC 10EV,-1.4244581544537196,0.06725355666267507,14.410794273439304,-18.465894683580895
log10_rate_const_plus_eps,rate_const_187,187,O2-IONIZATION,-1.4081328638384984,0.044930602526708885,14.827748737930643,-17.719951049852252
log10_rate_const_plus_eps,rate_const_188,188,02-130NM LINE EXCITE,-1.3578107210341002,-0.032677463346891145,13.966861270305875,-19.612073427095215
log10_rate_const_plus_eps,rate_const_189,189,O + O^ + E + E,-1.109363963079922,-0.6335515048593483,14.729783695545983,-20.868619380010955
log10_rate_const_plus_eps,rate_const_190,190,O2+ -ELASTIC,1.366317180362376,0.1466579297923909,0.9287941067311669,-4.314507549316084
log10_rate_const_plus_eps,rate_const_191,191,O2+ -RECOMBINATION,1.4086287248501403,0.27728117091322924,0.3765170074352784,-8.009218386737501
log10_rate_const_plus_eps,rate_const_192,192,O2- -MOMENTUM TRANSFER,1.3664825694017906,0.14682756646960637,0.9287453382803574,-4.314450374330211
log10_rate_const_plus_eps,rate_const_193,193,E + O2- > O2 + E + E,-1.7207403876261642,0.9912131419537484,14.750113601680887,-14.337455861149538
log10_rate_const_plus_eps,rate_const_194,194,O-MOMENTUM,-1.4684759978164932,0.3788391511045117,0.45889517176996975,-7.223384151992608
log10_rate_const_plus_eps,rate_const_195,195,O-1D,-4.186851666907541,17.435926393908154,7.268828932882508,-10.91767408663302
log10_rate_const_plus_eps,rate_const_196,196,O-1S,-1.7209081915440878,0.9911253744582402,13.937885454808148,-16.112428121903303
log10_rate_const_plus_eps,rate_const_197,197,O-3s 5S0,-1.4320761750501096,0.07755524309198991,14.675318885221644,-17.919154315165844
log10_rate_const_plus_eps,rate_const_198,198,O-3s 3S0,-1.4330196098521106,0.078943054323096,14.93967462954996,-17.39895100884009
log10_rate_const_plus_eps,rate_const_199,199,O-3p 5P,-1.42812981485282,0.07197485990682928,14.575051593982975,-18.131062784862483
log10_rate_const_plus_eps,rate_const_200,200,O-3p 3P,-1.426204795097457,0.0694459630088482,14.726523770685024,-17.84316662979302
log10_rate_const_plus_eps,rate_const_201,201,O-ION,-1.390376229428448,0.017873926167957688,14.715511741272504,-18.016382237754854
log10_rate_const_plus_eps,rate_const_202,202,O+ -ELASTIC,1.366317180362376,0.1466579297923909,0.9287941067311669,-4.314507549316084
log10_rate_const_plus_eps,rate_const_203,203,O- ELASTIC,1.366317180362376,0.1466579297923909,0.9287941067311669,-4.314507549316084
log10_rate_const_plus_eps,rate_const_204,204,O- Detachment,-1.7198545523431792,0.9898860352474763,14.696329868436115,-14.458333250558814
asinh_rate_const_scaled,rate_const_001,1,AR3S-ELASTIC,-1.3604266900660607,0.049033182576241785,1.7339722943561253,91.24073951076562
