global_case_id,density_group_id,local_case_id,input_anomaly_score,target_anomaly_score,case_feature_anomaly_score,max_abs_case_feature_zscore,combined_anomaly_rank_score
522,18,29,0.5222026125752741,0.5406034001945207,0.6328565918899676,5.170852115883503,3.3382594417077174
320,12,1,0.6592559419187173,0.6432194067421149,0.4672933152861515,1.6472429041374816,3.331691297208539
346,12,27,0.57581021140003,0.5253549042762028,0.6003356405926402,1.7271957435246983,3.3275862068965516
376,13,28,0.5494053142209288,0.5319738373734042,0.6132038512186836,2.6897562856649038,3.323481116584565
92,4,5,0.5190129191807442,0.6124133950329784,0.5308873790711611,3.1477532243180812,3.310344827586207
317,11,27,0.5956148136131983,0.5099734220165594,0.603170211960488,1.7248882111813526,3.3095238095238093
498,18,5,0.5243981858148663,0.6086435761534553,0.5223834883323916,2.8536675691061446,3.2939244663382596
550,19,28,0.5433151380842624,0.5246642154989043,0.6002005763765799,2.7879662352093986,3.2906403940886704
31,2,2,0.6101994733184024,0.6068165632635133,0.4672241251840352,1.6851821985884872,3.251231527093596
440,16,5,0.5215638497521112,0.6018128681671395,0.5185875509738447,2.986118360384803,3.250410509031199
383,14,6,0.5231458026955059,0.622724901191967,0.525873773982447,1.8614090988490752,3.249589490968801
321,12,2,0.6403930076088993,0.6040738375384569,0.46549460253437047,1.6499368185363696,3.244663382594417
469,17,5,0.5194134055624612,0.6035525801553111,0.5210228448058161,2.916525571746864,3.242200328407225
289,10,28,0.5331570980856897,0.5328839706157515,0.600820196801,2.6897562856649038,3.2397372742200328
32,2,3,0.6014577784853714,0.5824229974342574,0.47041492566602977,1.722223521573197,3.231527093596059
435,15,29,0.5082622826980371,0.5417834279921394,0.6431266010765652,4.9553594465549775,3.221674876847291
86,3,28,0.5301373110436207,0.5282293102403629,0.6134011045498421,2.6897562856649038,3.220032840722496
322,12,3,0.6311297156080289,0.5757854977240019,0.4664723228370474,1.6885495915870972,3.220032840722496
411,15,5,0.5145838251017487,0.6053248465448391,0.5213871512665925,3.062445935019962,3.216748768472906
352,13,4,0.5625510248581728,0.5711341274667241,0.47961801189846553,2.076922250760113,3.2134646962233173
584,21,4,0.653470766154128,0.5877541864807305,0.4650815087050307,1.6079566524870321,3.2068965517241383
294,11,4,0.6321861719251538,0.5893470066259605,0.46860288452080584,1.6007728807566641,3.2036124794745486
297,11,7,0.5997237289501387,0.642381342756416,0.48729034087873063,0.9083296290555286,3.191297208538588
62,3,4,0.5577149585831299,0.5700560225637487,0.47943128663842083,2.074677322094373,3.188834154351396
587,21,7,0.6217738049882787,0.6401118058005045,0.4823447924288557,0.9083296290555286,3.188013136288998
326,12,7,0.5837129860184695,0.6721676627360462,0.499263747197995,0.9049881345485374,3.184729064039409
493,17,29,0.5079973235299485,0.5343338671866491,0.6288755033779335,5.101395800975962,3.1839080459770117
56,2,27,0.5469233984631704,0.5178954550130666,0.6007419569100452,1.7271957435246983,3.181444991789819
237,9,5,0.510024029719448,0.6163512097550464,0.5173547226061633,2.795299423796905,3.167487684729064
499,18,6,0.5166802370389221,0.6178453331101582,0.5202161525657947,1.8210003828657557,3.1625615763546797
93,4,6,0.5092800940964504,0.6258196381677432,0.5280628411943152,1.863654027514815,3.1535303776683086
578,20,27,0.5600062132641153,0.5065791888957903,0.5865729370831853,1.7253497176500219,3.151888341543514
464,16,29,0.49980506497525695,0.5431438513517018,0.6312564443959614,5.033720417219896,3.1477832512315276
521,18,28,0.5203761096851607,0.5192309427261532,0.5957501953278065,2.7452238875739883,3.1395730706075535
405,14,28,0.5224690932061764,0.5176220495570418,0.6034481317487486,2.6897562856649038,3.138752052545156
375,13,27,0.542125141823788,0.5113452122682557,0.5873558855454318,1.7267342370560292,3.123973727422003
261,9,29,0.4963790572166816,0.5446766219499429,0.631411919990809,4.982073413827109,3.123152709359606
116,4,29,0.4948492539604983,0.54505506079029,0.6554577162586499,4.6401346327438295,3.110016420361248
381,14,4,0.5439823925340974,0.567157884858095,0.47173593189167357,2.005084533456434,3.1083743842364533
412,15,6,0.506230818470491,0.6232680293525448,0.5257694073196003,1.8501844555203752,3.108374384236453
470,17,6,0.5120012258734108,0.6149015050764965,0.5185485592243592,1.8299800975287157,3.1018062397372743
441,16,6,0.5084323062785294,0.6158297438656727,0.5169024980843984,1.8389598121916755,3.0656814449917897
555,20,4,0.6074966892699918,0.5430893859592961,0.45816316208134006,1.6818148055898772,3.0623973727422005
26,1,26,0.604567644821988,0.4928920494636122,0.5687733755915849,0.9315585915391081,3.059113300492611
349,13,1,0.6071278847364495,0.5945580189481866,0.44177528638269636,1.6919169845857072,3.0591133004926108
36,2,7,0.5458879324711583,0.6698976074116767,0.5142174575800794,0.9049881345485374,3.0582922824302137
59,3,1,0.5869208016925856,0.5957178355647028,0.4450857437305562,1.6887740844536712,3.0541871921182264
121,5,5,0.49503881084628104,0.6045414531257424,0.5229485795034664,3.064690863685702,3.041050903119869
549,19,27,0.539560789694744,0.5062365602710729,0.5732478146045803,1.7253497176500219,3.0402298850574714
291,11,1,0.6671639200110827,0.5798665406133413,0.4453958563370119,1.455253481258762,3.0311986863711
558,20,7,0.5776016438087194,0.612516838457343,0.4685033488608891,0.909003863848935,3.027093596059113
208,8,5,0.49406454997700355,0.6107324581535815,0.5182551671633242,2.8514226404404046,3.0197044334975374
288,10,27,0.526086232398727,0.509704210597803,0.5865202813091805,1.7253497176500219,2.9991789819376025
238,9,6,0.4959353294764096,0.6298261200994386,0.5232549598940224,1.8165105255342757,2.9967159277504103
581,21,1,0.6881446035316066,0.5752881712055308,0.44200912936567144,1.4552007748116942,2.9934318555008206
492,17,28,0.5059311788801485,0.5151657907244857,0.5819639378060981,2.706043402241529,2.9786535303776684
8,1,8,0.6150294466711136,0.6632009635412582,0.5044784351239817,0.5711806364529914,2.972085385878489
434,15,28,0.5068886091341773,0.5130476784653492,0.5857129480820198,2.6897562856649038,2.9704433497536944
85,3,27,0.5199998450413347,0.5034901516175021,0.5891370769620057,1.7267342370560292,2.9663382594417076
91,4,4,0.5228364421920406,0.5627071720509986,0.4693953474337452,2.000594676124954,2.9655172413793105
232,8,29,0.4785303321480672,0.5441554938855974,0.6246855384022763,4.921521754676945,2.954022988505747
179,7,5,0.48846307442087356,0.6015162194602497,0.5173695851108489,2.916525571746864,2.951559934318555
404,14,27,0.5163202760494454,0.5091916994725592,0.5733109463965285,1.7267342370560292,2.9400656814449917
410,15,4,0.523438180420751,0.5559740066547151,0.4665737292635561,1.9310018874870143,2.935960591133005
439,16,4,0.5305666149901365,0.5475783923619152,0.4611360437773736,1.865898956180555,2.9211822660098523
122,5,6,0.48424441515254246,0.6232054765859707,0.5252125544476393,1.8524293841861152,2.9211822660098523
150,6,5,0.48179189678143963,0.6008563918204265,0.5176949849360566,2.986118360384803,2.917077175697865
552,20,1,0.6368503797510819,0.5634338277233522,0.43895641435723015,1.4547690839119016,2.9129720853858783
265,10,4,0.5671609588012427,0.5503040439705623,0.45096974010838925,1.6757534981923794,2.9096880131362886
355,13,7,0.5332871969261486,0.632905556188164,0.485940639723647,0.9062430499549116,2.898193760262726
260,9,28,0.4932667715620018,0.5307354151710955,0.5846735809641698,2.6897562856649038,2.893267651888342
115,4,28,0.49279515895879894,0.5197797291323336,0.6034481317487486,2.6897562856649038,2.8908045977011496
526,19,4,0.5640729875549152,0.536833551731444,0.454029419597598,1.717733664241717,2.889983579638752
520,18,27,0.5141220024168157,0.5036136670749584,0.5669009114698212,1.7253497176500219,2.874384236453202
174,6,29,0.47616919298325266,0.5349951369150153,0.6293520726365093,4.81466588558842,2.8727422003284073
345,12,26,0.5608165752317156,0.48672404997365504,0.5402834729467095,0.9315585915391081,2.870279146141215
463,16,28,0.4956956927446214,0.51521749926471,0.5795361694043444,2.6897562856649038,2.865353037766831
606,21,26,0.5764827881582991,0.4774670316147175,0.525607478357597,0.9297125656644316,2.849753694581281
292,11,2,0.6501509737183335,0.5339324859031691,0.44058803189168266,1.455223363289009,2.8456486042692943
293,11,3,0.6416665816308637,0.5241387557622911,0.4456100633768146,1.4550501849629296,2.8456486042692943
65,3,7,0.5242369996122774,0.6295522722344532,0.4860538313259788,0.9064473288908471,2.845648604269294
209,8,6,0.4810095671149282,0.6202963243704132,0.5171536558007563,1.8232453115314957,2.8407224958949095
350,13,2,0.5924260261517516,0.5268212595481586,0.43782073078832795,1.6946108989845952,2.835796387520526
316,11,26,0.576253166524275,0.4733735132004062,0.52757971036611,0.9297125656644316,2.834975369458128
268,10,7,0.5356145794682307,0.6162326523144,0.46792250266993735,0.909003863848935,2.833333333333333
