Time[s],Electron Density [m^-3],Argon Density [m^-3],AR4SM,AR4SR,AR4SPM,AR4SPR,AR4P,AR4D,AR+,AR2*,AR2+
0.0008000253001227975,8542096982016.0,2.279712235770295e+19,36650402971648.0,73979444330496.0,8384027295744.0,60937952296960.0,41454877540352.0,739288612864.0,931156131840.0,35410487017472.0,168759181312.0
0.0008000257075764239,8601873154048.0,2.279711795965644e+19,37050304692224.0,74761572974592.0,8470990422016.0,61533665099776.0,41394429231104.0,742546276352.0,925025107968.0,36097375600640.0,168656519168.0
0.0008000261732377112,8660141998080.0,2.2797115760633184e+19,37437816438784.0,75514324713472.0,8554712399872.0,62104795086848.0,41332437417984.0,745672540160.0,919267770368.0,36773392547840.0,168613789696.0
0.0008000266388989986,8716965380096.0,2.279711356160993e+19,37813055651840.0,76238127366144.0,8635241988096.0,62651778465792.0,41269401223168.0,748674744320.0,913857708032.0,37438076485632.0,168626339840.0
0.0008000271045602858,8772403068928.0,2.2797109163563418e+19,38176152354816.0,76933467471872.0,8712630566912.0,63175072415744.0,41205735882752.0,751559507968.0,908768903168.0,38090995400704.0,168689303552.0
0.0008000275702215731,8826511163392.0,2.279710696454016e+19,38527261736960.0,77600848347136.0,8786934235136.0,63675180253184.0,41141802106880.0,754332925952.0,903976255488.0,38731750834176.0,168797831168.0
0.0008000280358828605,8879340519424.0,2.2797104765516902e+19,38866538987520.0,78240815251456.0,8858211713024.0,64152617877504.0,41077889302528.0,757000437760.0,899455713280.0,39359965298688.0,168947105792.0
0.0008000285015441477,8930943041536.0,2.2797100367470395e+19,39194160267264.0,78853946998784.0,8926526439424.0,64607917965312.0,41014257516544.0,759567155200.0,895184535552.0,39975307444224.0,169132425216.0
0.000800029025413096,8981362769920.0,2.279709816844714e+19,39510305931264.0,79440830791680.0,8991942901760.0,65041638359040.0,40951112269824.0,762037469184.0,891141423104.0,40577462697984.0,169349234688.0
0.0008000294910743832,9030646890496.0,2.2797095969423884e+19,39815173111808.0,80002104164352.0,9054527160320.0,65454345289728.0,40888621334528.0,764415574016.0,887306387456.0,41166150041600.0,169593208832.0
0.0008000300149433315,9078863560704.0,2.279709377040063e+19,40109005078528.0,80538438205440.0,9114355761152.0,65846684680192.0,40827246084096.0,766709268480.0,883686572032.0,41741113622528.0,169860186112.0
0.0008000305388122797,9126314770432.0,2.2797091571377373e+19,40391587921920.0,81049749028864.0,9171439190016.0,66218908188672.0,40767460474880.0,768942866432.0,880448045056.0,42302164697088.0,170152099840.0
0.0008000310626812278,9172733132800.0,2.279708937235412e+19,40663554981888.0,81537479475200.0,9225908518912.0,66571938562048.0,40708425646080.0,771091529728.0,877297401856.0,42849089355776.0,170468458496.0
0.0008000315865501761,9218156396544.0,2.2797087173330862e+19,40925132750848.0,82002300633088.0,9277837148160.0,66906371391488.0,40650267426816.0,773158535168.0,874238967808.0,43381719826432.0,170799611904.0
0.0008000321104191244,9262622310400.0,2.2797084974307607e+19,41176539332608.0,82444883591168.0,9327296380928.0,67222810656768.0,40593052925952.0,775146897408.0,871272546304.0,43899917697024.0,171139186688.0
0.0008000326342880726,9306164428800.0,2.279708277528435e+19,41418017996800.0,82865899438080.0,9374360666112.0,67521847754752.0,40536840863744.0,777059172352.0,868396236800.0,44403565527040.0,171482906624.0
0.0008000332163646817,9348816306176.0,2.2797080576261095e+19,41649799430144.0,83266044428288.0,9419101306880.0,67804090859520.0,40481668988928.0,778897915904.0,865606565888.0,44892579430400.0,171827724288.0
0.0008000337402336299,9390610448384.0,2.279707837723784e+19,41872131096576.0,83645989650432.0,9461594849280.0,68070135562240.0,40427562467328.0,780665552896.0,862899208192.0,45366904881152.0,172171427840.0
0.0008000343223102391,9431579361280.0,2.2797076178214584e+19,42085260460032.0,84006439747584.0,9501913645056.0,68320585842688.0,40374529687552.0,782364246016.0,860269314048.0,45826504130560.0,172512247808.0
0.0008000348461791874,9471753453568.0,2.279707397919133e+19,42289426595840.0,84348065808384.0,9540133191680.0,68556033097728.0,40322574843904.0,783996092416.0,857711968256.0,46271372984320.0,172848758784.0
0.0008000354282557964,9511162085376.0,2.2797071780168073e+19,42484889550848.0,84671564087296.0,9576325840896.0,68777068724224.0,40271693742080.0,785563189248.0,855221862400.0,46701532413952.0,173179666432.0
0.0008000360103324056,9549835665408.0,2.2797069581144818e+19,42671896788992.0,84977588895744.0,9610564993024.0,68984267341824.0,40221865410560.0,787067502592.0,852794146816.0,47117015973888.0,173503873024.0
0.0008000366506166757,9587802505216.0,2.2797069581144818e+19,42850704162816.0,85266828099584.0,9642924048384.0,69178207764480.0,40173081460736.0,788510867456.0,850423840768.0,47517899161600.0,173820362752.0
0.0008000372326932847,9625093013504.0,2.279706738212156e+19,43021563330560.0,85539944398848.0,9673474310144.0,69359452028928.0,40125308338176.0,789895184384.0,848106487808.0,47904257474560.0,174128250880.0
0.0008000378147698939,9661734453248.0,2.2797065183098307e+19,43184730144768.0,85797592104960.0,9702286032896.0,69528566366208.0,40078529265664.0,791222222848.0,845837500416.0,48276220936192.0,174426701824.0
0.000800038455054164,9697756184576.0,2.279706298407505e+19,43340460457984.0,86040408752128.0,9729431568384.0,69686083452928.0,40032706494464.0,792493752320.0,843613011968.0,48633906987008.0,174715011072.0
0.0008000390953384339,9733185470464.0,2.2797060785051795e+19,43489005928448.0,86269048651776.0,9754978025472.0,69832548548608.0,39987810664448.0,793711673344.0,841429155840.0,48977475010560.0,174992539648.0
0.000800039735622704,9768050622464.0,2.2797060785051795e+19,43630618214400.0,86484115783680.0,9778993561600.0,69968477552640.0,39943808221184.0,794877558784.0,839282458624.0,49307092779008.0,175258763264.0
0.0008000403759069741,9802512072704.0,2.279705858602854e+19,43765435727872.0,86685987635200.0,9801531654144.0,70094340227072.0,39901357670400.0,796006547456.0,837269389312.0,49622961618944.0,175513812992.0
0.0008000410161912441,9836539412480.0,2.2797056387005284e+19,43893693349888.0,86875293351936.0,9822656266240.0,70210597945344.0,39859733397504.0,797092151296.0,835302522880.0,49925299634176.0,175763996672.0
0.0008000416564755143,9870074970112.0,2.2797056387005284e+19,44015793733632.0,87052922126336.0,9842452332544.0,70317858881536.0,39818704715776.0,798128930816.0,833322352640.0,50214333317120.0,176004530176.0
0.0008000423549674451,9903149154304.0,2.279705418798203e+19,44131980148736.0,87219410829312.0,9860982767616.0,70416584409088.0,39778280013824.0,799118786560.0,831339495424.0,50490289160192.0,176231743488.0
0.0008000430534593762,9935789228032.0,2.2797051988958773e+19,44242491670528.0,87375313108992.0,9878305243136.0,70507214929920.0,39738446708736.0,800063619072.0,829360701440.0,50753423015936.0,176444194816.0
0.000800043693743646,9968023502848.0,2.2797051988958773e+19,44347550597120.0,87521149059072.0,9894478479360.0,70590178263040.0,39699192217600.0,800965263360.0,827390296064.0,51003986542592.0,176641785856.0
0.0008000443922355771,9999882387456.0,2.279704978993552e+19,44447396003840.0,87657447161856.0,9909560147968.0,70665919004672.0,39660503957504.0,801825685504.0,825430769664.0,51242269147136.0,176824336384.0
0.000800045148935169,10030996783104.0,2.2797047590912262e+19,44540694102016.0,87782420643840.0,9923322707968.0,70732834930688.0,39615029313536.0,802574761984.0,823144284160.0,51468543459328.0,176988831744.0
0.0008000458474271,10041371394048.0,2.2797047590912262e+19,44545588854784.0,87770668204032.0,9920463241216.0,70682469728256.0,39213969965056.0,799576031232.0,805660852224.0,51676169895936.0,176516923392.0
0.0008000465459190309,10021180014592.0,2.2797047590912262e+19,44411689893888.0,87527859945472.0,9889916125184.0,70434150154240.0,38346759864320.0,791019913216.0,771705470976.0,51842629238784.0,174289305600.0
0.0008000473026186227,9972314275840.0,2.279704978993552e+19,44135763410944.0,87031396958208.0,9829399658496.0,69969605820416.0,37112439111680.0,777289793536.0,728116822016.0,51946627006464.0,170135470080.0
0.0008000480593182148,9896464482304.0,2.2797051988958773e+19,43716794384384.0,86266959888384.0,9737555935232.0,69278019616768.0,35590993084416.0,758797303808.0,679285751808.0,51970664562688.0,164352491520.0
0.0008000488160178065,9794731638784.0,2.2797056387005284e+19,43157232287744.0,85227242258432.0,9613986496512.0,68355977379840.0,33840779231232.0,735870779392.0,627560087552.0,51900363833344.0,157331963904.0
0.0008000495727173984,9668752572416.0,2.2797060785051795e+19,42458016645120.0,83907999432704.0,9458407178240.0,67201453260800.0,31914083745792.0,708983455744.0,575020990464.0,51724052070400.0,149421441024.0
0.0008000503294169903,9520203956224.0,2.279706738212156e+19,41619881459712.0,82307872456704.0,9270784425984.0,65814694723584.0,29853311041536.0,678638059520.0,523066507264.0,51432438890496.0,140925648896.0
0.0008000511443242431,9350724714496.0,2.279707397919133e+19,40644026302464.0,80428111233024.0,9051377238016.0,64198310625280.0,27691866652672.0,645332598784.0,472572592128.0,51018230398976.0,132083572736.0
0.0008000519592314959,9161983131648.0,2.2797080576261095e+19,39531973705728.0,78271794380800.0,8800657473536.0,62356675624960.0,25456468295680.0,609562656768.0,424108687360.0,50475831394304.0,123074002944.0
0.0008000527741387486,8955669512192.0,2.279708937235412e+19,38285313310720.0,75843032317952.0,8519234879488.0,60295338786816.0,23169001848832.0,571821129728.0,378039500800.0,49801106292736.0,114025930752.0
0.0008000535890460014,8733538123776.0,2.2797100367470395e+19,36905534095360.0,73146371670016.0,8207803613184.0,58020629315584.0,20848008232960.0,532599013376.0,334624980992.0,48991177801728.0,105033097216.0
0.0008000544039532542,8497753227264.0,2.2797111362586673e+19,35394766766080.0,70185927049216.0,7867222458368.0,55540256342016.0,18506361864192.0,492352700416.0,294139330560.0,48044263342080.0,96177487872.0
0.000800055277068168,8250993410048.0,2.279712235770295e+19,33756234645504.0,66965548826624.0,7498568826880.0,52863619301376.0,16157160505344.0,451541991424.0,256786104320.0,46959427584000.0,87538327552.0
0.0008000560919754206,7995227897856.0,2.279713335281923e+19,31989008695296.0,63487036358656.0,7102394269696.0,49996900597760.0,13822633967616.0,410705526784.0,222476402688.0,45736871854080.0,79135522816.0
0.0008000569650903344,7732549124096.0,2.279714654695876e+19,30090813505536.0,59750444171264.0,6679224123392.0,46946915975168.0,11529799860224.0,370361008128.0,191147884544.0,44378059964416.0,70959423488.0
0.0008000578382052481,7465626763264.0,2.2797159741098295e+19,28058408976384.0,55753733832704.0,6229751496704.0,43723077451776.0,9316161552384.0,330965450752.0,162689826816.0,42886016008192.0,62957481984.0
0.0008000587695278227,7201112457216.0,2.2797175134261084e+19,25892518625280.0,51497496739840.0,5755932508160.0,40346037780480.0,7244326895616.0,292754128896.0,136656576512.0,41266138054656.0,54979776512.0
0.0008000596426427364,6960108797952.0,2.2797190527423873e+19,23619461709824.0,47030340681728.0,5265245077504.0,36875913920512.0,5433575079936.0,255168544768.0,111258411008.0,39529356460032.0,46339186688.0
0.000800060573965311,6870213328896.0,2.2797203721563406e+19,21389369147392.0,42621560946688.0,4785539383296.0,33494646390784.0,4007047987200.0,214970286080.0,83296763904.0,37699629088768.0,35217133568.0
0.0008000615052878856,6942797332480.0,2.279721691570294e+19,19335640776704.0,38514360057856.0,4338985730048.0,30333823090688.0,2928143499264.0,174420049920.0,59143196672.0,35808207699968.0,24182714368.0
0.0008000624366104603,7023931949056.0,2.2797230109842473e+19,17457072832512.0,34716388425728.0,3927073095680.0,27399332823040.0,2110545592320.0,138397941760.0,42146766848.0,33882594344960.0,15945085952.0
0.0008000633679330349,7080258830336.0,2.279724110495875e+19,15739020902400.0,31212429115392.0,3548584345600.0,24679853064192.0,1507795140608.0,109248479232.0,30718531584.0,31946751082496.0,10737778688.0
0.0008000643574632704,7105535803392.0,2.279725210007503e+19,14173435068416.0,27990931013632.0,3203089301504.0,22166944874496.0,1070159298560.0,85966315520.0,22873591808.0,30021651529728.0,7592001536.0
0.000800065346993506,7098922958848.0,2.279726089616805e+19,12745018703872.0,25042672943104.0,2887284686848.0,19858712428544.0,756002324480.0,67429171200.0,17339967488.0,28124825780224.0,5592325632.0
0.0008000663365237415,7054966128640.0,2.2797269692261073e+19,11443666681856.0,22355044728832.0,2599070728192.0,17748310622208.0,531556794368.0,52717506560.0,13323910144.0,26270303780864.0,4246094592.0
0.000800067326053977,6991943041024.0,2.279727628933084e+19,10259194183680.0,19913966092288.0,2335935561728.0,15827209289728.0,371958349824.0,41078939648.0,10335622144.0,24469145911296.0,3294201600.0
0.0008000683737918735,6917934022656.0,2.2797285085423866e+19,9182170316800.0,17704176058368.0,2095792783360.0,14084948885504.0,259014819840.0,31901904896.0,8066841600.0,22729927426048.0,2592363008.0
0.0008000694215297699,6838225993728.0,2.279729168249363e+19,8204488540160.0,15709382901760.0,1877007663104.0,12509708812288.0,179477938176.0,24690151424.0,6318151168.0,21059166273536.0,2058050432.0
0.0008000704692676664,6756106240000.0,2.279729608054014e+19,7318530949120.0,13913251905536.0,1678077460480.0,11089383260160.0,123743543296.0,19042209792.0,4955987456.0,19461620891648.0,1641867904.0
0.0008000715170055627,6671891955712.0,2.2797302677609902e+19,6517191868416.0,12299765022720.0,1497615040512.0,9811883196416.0,84885069824.0,14634517504.0,3887528192.0,17940590100480.0,1312660992.0
0.0008000725647434592,6586705641472.0,2.2797307075656417e+19,5793618329600.0,10853638209536.0,1334198534144.0,8665554223104.0,57930092544.0,11206865920.0,3046199296.0,16498119671808.0,1049817600.0
0.0008000736706890167,6500760158208.0,2.279731147370293e+19,5141396717568.0,9560303599616.0,1186488385536.0,7639229005824.0,39329267712.0,8550969856.0,2382609664.0,15135215190016.0,838855744.0
0.0008000747766345739,6413549043712.0,2.2797313672726184e+19,4554566926336.0,8405971369984.0,1053246226432.0,6722266071040.0,26559944704.0,6500562432.0,1859149696.0,13851989901312.0,669123136.0
0.0008000758825801314,6324574748672.0,2.2797318070772695e+19,4027540832256.0,7377744035840.0,933293785088.0,5904674586624.0,17840750592.0,4923495424.0,1446681088.0,12647812562944.0,532510304.0
0.0008000770467333496,6233335005184.0,2.279732026979595e+19,3555097313280.0,6463638470656.0,825516556288.0,5177135333376.0,11919627264.0,3715110656.0,1122294912.0,11521431175168.0,422660288.0
0.0008000782108865678,6139303428096.0,2.2797322468819206e+19,3132358918144.0,5652541865984.0,728863604736.0,4530985500672.0,7919956992.0,2792683264.0,867790720.0,10471072595968.0,334485216.0
0.0008000793750397861,6041904873472.0,2.2797322468819206e+19,2754802614272.0,4934231130112.0,642352873472.0,3958235725824.0,5233454080.0,2091308032.0,668683072.0,9494546350080.0,263878544.0
0.0008000805391930044,5940627636224.0,2.2797324667842466e+19,2418248515584.0,4299285069824.0,565078130688.0,3451508490240.0,3438898432.0,1560082304.0,513384320.0,8589314883584.0,207493856.0
0.0008000817615538836,5835597545472.0,2.2797326866865717e+19,2118805749760.0,3739091992576.0,496183083008.0,3004047818752.0,2247125248.0,1159334272.0,392668544.0,7752560148480.0,162606784.0
0.0008000829839147627,5726249418752.0,2.2797326866865717e+19,1852872851456.0,3245816414208.0,434865307648.0,2609696997376.0,1460149760.0,858238208.0,299133536.0,6981275877376.0,126983488.0
0.0008000842062756419,5611759075328.0,2.2797326866865717e+19,1617156374528.0,2812299444224.0,380396339200.0,2262823075840.0,943529152.0,632961024.0,226880576.0,6272302710784.0,98801544.0
0.0008000854868441821,5491109396480.0,2.2797326866865717e+19,1408629211136.0,2432034930688.0,332104368128.0,1958298517504.0,606388416.0,465139648.0,171213280.0,5622379053056.0,76576128.0
0.0008000867092050611,5363000147968.0,2.2797326866865717e+19,1224521154560.0,2099135119360.0,289372635136.0,1691478654976.0,387782080.0,340720672.0,128394448.0,5028194549760.0,59101032.0
0.0008000880479812622,5225697509376.0,2.2797326866865717e+19,1062297600000.0,1808275210240.0,251635302400.0,1458156470272.0,247025840.0,248999360.0,95421096.0,4486417350656.0,45394564.0
0.0008000893285498022,5076770881536.0,2.2797326866865717e+19,919646568448.0,1554653773824.0,218374799360.0,1254534414336.0,157195712.0,181918912.0,69810488.0,3993737101312.0,34654136.0
0.0008000906673260033,4912800333824.0,2.2797324667842466e+19,794464419840.0,1333946875904.0,189119709184.0,1077188624384.0,100723344.0,133573000.0,49349116.0,3546884341760.0,26210478.0
0.0008000920061022043,4730211794944.0,2.2797324667842466e+19,684838944768.0,1142277668864.0,163439476736.0,923045462016.0,66347476.0,99767456.0,32038730.0,3142661439488.0,19487908.0
0.0008000933448784053,4548575887360.0,2.2797322468819206e+19,589040189440.0,976168943616.0,140943327232.0,789346189312.0,44063252.0,74549912.0,21243614.0,2777958318080.0,14290371.0
0.0008000947418622671,4379015118848.0,2.2797322468819206e+19,505515966464.0,832502235136.0,121280872448.0,673616166912.0,29030704.0,55129548.0,15064373.0,2449771069440.0,10566397.0
0.0008000961388461291,4220644229120.0,2.279732026979595e+19,432862593024.0,708498751488.0,104134320128.0,573647093760.0,19046460.0,40455788.0,11009619.0,2155214143488.0,7888238.5
0.000800097535829991,4072651096064.0,2.2797318070772695e+19,369812635648.0,601689030656.0,89215926272.0,487473545216.0,12466807.0,29493746.0,8133054.5,1891531751424.0,5916953.5
0.0008000989910215139,3934291230720.0,2.279731587174944e+19,315225112576.0,509882892288.0,76265906176.0,413349904384.0,8148892.5,21372042.0,6017574.0,1656104288256.0,4440454.5
0.0008001004462130368,3804880961536.0,2.279731587174944e+19,268075761664.0,431141191680.0,65050468352.0,349728571392.0,5321815.5,15396458.0,4441023.0,1446453968896.0,3325176.5
0.0008001019014045597,3683791667200.0,2.2797313672726184e+19,227448356864.0,363752062976.0,55359901696.0,295241580544.0,3473645.0,11028201.0,3263296.5,1260249284608.0,2481105.0
0.0008001034148037434,3570440339456.0,2.279731147370293e+19,192524369920.0,306206375936.0,47006199808.0,248681512960.0,2266426.0,7854498.5,2385588.25,1095303757824.0,1843325.625
0.000800104928202927,3464290893824.0,2.2797309274679673e+19,162575761408.0,257176748032.0,39821824000.0,208985112576.0,1478299.375,5562539.0,1734425.125,949576859648.0,1363115.75
0.0008001064416021109,3364847878144.0,2.2797307075656417e+19,136956346368.0,215498063872.0,33657677824.0,175218130944.0,963950.5,3917178.0,1253947.0,821171519488.0,1003141.0
0.0008001080132089555,3271653326848.0,2.279730487663316e+19,115094216704.0,180150140928.0,28381440000.0,146561662976.0,628353.4375,2742966.25,901459.75,708330586112.0,734599.3125
0.0008001095848158002,3184282304512.0,2.2797302677609902e+19,96484671488.0,150241820672.0,23876030464.0,122299645952.0,409428.875,1909916.875,644396.625,609433878528.0,535273.0625
0.0008001111564226449,3102341857280.0,2.2797298279563395e+19,80683532288.0,124996370432.0,20038129664.0,101807382528.0,266643.71875,1322374.5,458038.71875,522992451584.0,388078.96875
0.0008001127862371504,3025466556416.0,2.279729608054014e+19,67300827136.0,103738163200.0,16776772608.0,84540964864.0,173528.78125,910382.0625,323732.28125,447642533888.0,279937.96875
0.000800114416051656,2953317449728.0,2.2797293881516884e+19,55995502592.0,85881593856.0,14012179456.0,70028550144.0,112836.078125,623200.8125,227519.0,382141202432.0,200906.828125
0.0008001161040738226,2885579177984.0,2.279729168249363e+19,46469693440.0,70919585792.0,11674476544.0,57861234688.0,73291.8984375,424180.9375,158996.765625,325357830144.0,143448.34375
0.000800117792095989,2821958402048.0,2.2797289483470373e+19,38464270336.0,58414624768.0,9702691840.0,47685890048.0,47544.9609375,287068.625,110483.609375,276268908544.0,101894.125
0.0008001194801181555,2762182492160.0,2.2797285085423866e+19,31754330112.0,47990005760.0,8043748864.0,39198244864.0,30796.029296875,193162.265625,76338.2578125,233950593024.0,72000.78125
0.0008001212263479829,2705996906496.0,2.2797282886400606e+19,26145245184.0,39322238976.0,6651573760.0,32136806400.0,19912.412109375,129226.109375,52446.30859375,197572018176.0,50610.4140625
0.0008001229725778103,2653164404736.0,2.279728068737735e+19,21469057024.0,32134246400.0,5486276608.0,26277414912.0,12849.517578125,85952.390625,35826.703125,166388531200.0,35386.35546875
0.0008001247770152986,2603464261632.0,2.279727628933084e+19,17581242368.0,26189332480.0,4513420800.0,21428447232.0,8273.2822265625,56837.17578125,24333.630859375,139734941696.0,24609.470703125
0.0008001265814527869,2556689645568.0,2.2797274090307584e+19,14357810176.0,21285849088.0,3703361280.0,17426540544.0,5313.6435546875,37364.609375,16432.44921875,117019222016.0,17022.19140625
0.0008001284440979362,2512648404992.0,2.279727189128433e+19,11692686336.0,17252481024.0,3030647808.0,14132793344.0,3403.515380859375,24418.982421875,11032.6123046875,97716183040.0,11709.8291015625
0.0008001302485354245,2471160184832.0,2.2797267493237817e+19,9495395328.0,13944076288.0,2473493504.0,11429445632.0,2173.620849609375,15864.2333984375,7364.08740234375,81361543168.0,8010.90771484375
0.0008001321693882345,2432056688640.0,2.279726529421456e+19,7688990720.0,11237995520.0,2013299968.0,9216930816.0,1383.7679443359375,10245.17578125,4886.59033203125,67546247168.0,5449.81689453125
0.0008001340902410448,2395181154304.0,2.279726089616805e+19,6208229888.0,9030922240.0,1634235904.0,7411310080.0,877.955322265625,6576.7666015625,3223.443359375,55911129088.0,3686.575927734375
0.0008001360110938549,2360385994752.0,2.2797258697144795e+19,4997962240.0,7236066816.0,1322865408.0,5942025728.0,555.0357666015625,4196.4462890625,2113.68603515625,46141931520.0,2479.572509765625
0.0008001379319466652,2327534108672.0,2.2797254299098284e+19,4011704064.0,5780734976.0,1067816896.0,4749939712.0,349.56011962890625,2661.39892578125,1377.66943359375,37964595200.0,1658.1087646484375
0.0008001399692147969,2296496259072.0,2.279725210007503e+19,3210403072.0,4604221952.0,859495680.0,3785634304.0,219.2761993408203,1677.5667724609375,892.504150390625,31140970496.0,1102.3035888671875
0.0008001419482752682,2267152384000.0,2.2797247702028517e+19,2561347840.0,3655986176.0,689828864.0,3007938816.0,136.97750854492188,1050.928466796875,574.6605834960938,25464799232.0,728.4672241210938
0.0008001439855434,2239389237248.0,2.2797245503005266e+19,2037226880.0,2894078976.0,552045504.0,2382658304.0,85.19576263427734,654.2929077148438,367.7249450683594,20758093824.0,478.5281677246094
0.0008001460810191929,2213101436928.0,2.279724110495875e+19,1615308032.0,2283788544.0,440482784.0,1881479808.0,52.750030517578125,404.8165283203125,233.8397521972656,16867775488.0,312.43572998046875
0.0008001481764949857,2188189630464.0,2.2797238905935495e+19,1276730624.0,1796482560.0,350419168.0,1481032192.0,32.508018493652344,248.8925323486328,147.76409912109375,13662647296.0,202.73825073242188
0.0008001502719707787,2164561412096.0,2.2797234507888984e+19,1005897792.0,1408618496.0,277930144.0,1162086912.0,19.93657684326172,152.0594482421875,92.77816772460936,11030672384.0,130.73687744140625
0.0008001524838618934,2142129881088.0,2.2797230109842473e+19,789953664.0,1100901888.0,219763840.0,908874304.0,12.165627479553224,92.30877685546876,57.87875747680664,8876509184.0,83.77469635009767
0.0008001546375453472,2120813510656.0,2.2797227910819217e+19,618336192.0,857570944.0,173233984.0,708503168.0,7.385421276092529,55.67756271362305,35.87222671508789,7119318016.0,53.33891677856445
0.0008001568494364619,2100535885824.0,2.2797223512772702e+19,482397632.0,665792640.0,136128688.0,550470656.0,4.459722518920898,33.36604690551758,22.08675193786621,5690796544.0,33.7408447265625
0.0008001591195352376,2081225703424.0,2.2797219114726195e+19,375080832.0,515153184.0,106632328.0,426247936.0,2.6783576011657715,19.865327835083008,13.508516311645508,4533446656.0,21.20368194580078
0.0008001613896340131,2062815854592.0,2.279721691570294e+19,290646592.0,397230912.0,83259432.0,328932800.0,1.5995380878448486,11.749835968017578,8.206398010253906,3599038976.0,13.236477851867676
0.0008001636597327888,2045243555840.0,2.279721251765643e+19,224443808.0,305238720.0,64798640.0,252958896.0,0.9497832059860228,6.903849124908447,4.951458930969238,2847271936.0,8.207317352294922
0.0008001660462468863,2028449693696.0,2.2797208119609917e+19,172716208.0,233725760.0,50265300.0,193852464.0,0.5606573224067688,4.029504299163818,2.966984510421753,2244590080.0,5.0542731285095215
0.0008001683745533227,2012379217920.0,2.2797203721563406e+19,132441008.0,178329888.0,38861764.0,148030752.0,0.3289685547351837,2.336095809936523,1.7654885053634644,1763160576.0,3.091047763824463
0.0008001708192750812,1996980355072.0,2.2797199323516895e+19,101194344.0,135572720.0,29944016.0,112634688.0,0.19183874130249023,1.345195174217224,1.0431530475616455,1379984256.0,1.8771635293960571
0.0008001732639968395,1982204608512.0,2.279719712449364e+19,77039448.0,102690248.0,22993794.0,85390672.0,0.11116578429937364,0.7692859172821045,0.6119568943977356,1076125952.0,1.1318767070770264
0.0008001757087185979,1968006234112.0,2.279719272644713e+19,58435260.0,77495456.0,17595708.0,64498336.0,0.06400590389966965,0.4369244277477264,0.356425940990448,836065344.0,0.6775928735733032
0.0008001782116480172,1954342895616.0,2.2797188328400617e+19,44159256.0,58263036.0,13417732.0,48536280.0,0.03661260008811951,0.2464355975389481,0.20609420537948608,647120960.0,0.4026866555213928
0.0008001807727850973,1941174616064.0,2.2797183930354102e+19,33247656.0,43640392.0,10196080.0,36389268.0,0.020816311240196228,0.13811524212360382,0.11835280060768127,498998368.0,0.23762463033199313
0.0008001833339221776,1928463777792.0,2.2797179532307595e+19,24937026.0,32562124.0,7720122.0,27178122.0,0.011754694394767284,0.07686015963554382,0.06745924055576324,383301248.0,0.13915222883224487
0.0008001859532669188,1916175122432.0,2.2797175134261084e+19,18631654.0,24201590.0,5824131.0,20220126.0,0.0065919640474021435,0.04246801137924194,0.03817189857363701,293283360.0,0.08086846023797989
0.0008001885726116599,1904275881984.0,2.2797170736214573e+19,13866277.0,17916800.0,4377570.0,14984601.0,0.0036711997818201776,0.023297019302845,0.02144884876906872,223521376.0,0.046637315303087234
0.0008001912501640618,1892735123456.0,2.279716633816806e+19,10278934.0,13211136.0,3277996.0,11060677.0,0.002030610339716077,0.012688557617366314,0.011974186636507511,169673088.0,0.02668856829404831
0.0008001939859241248,1881524011008.0,2.279716194012155e+19,7589167.5,9701997.0,2445318.25,8131521.0,0.001115806750021875,0.0068609630689024925,0.0066483886912465096,128276440.0,0.015154562890529633
0.0008001967216841877,1870615281664.0,2.279715754207504e+19,5580502.5,7095749.0,1817145.125,5953753.0,0.0006094112177379429,0.003683090675622225,0.003678093431517482,96582008.0,0.008538163267076015
0.0008001995156519115,1859983638528.0,2.279715314402853e+19,4086603.25,5168070.5,1345079.375,4341263.0,0.0003312217304483056,0.0019639551173895597,0.0020349903497844934,72416488.0,0.004773756023496389
0.0008002023678272964,1849605226496.0,2.2797148745982018e+19,2980113.25,3748197.5,991703.625,3152237.0,0.00017953832866623998,0.001040967064909637,0.0011333050206303596,54068252.0,0.002649226924404502
0.0008002052200026809,1839457894400.0,2.2797144347935502e+19,2164088.5,2706898.75,728250.375,2279245.25,9.749645687406883e-05,0.0005482900305651128,0.000642694067209959,40197404.0,0.001460474799387157
0.0008002081303857267,1829520670720.0,2.279713775086574e+19,1564872.25,1946558.375,532638.125,1641055.5,5.3466061217477545e-05,0.0002888389572035521,0.00037788611371070147,29757108.0,0.0008007552241906524
0.0008002110989764333,1819773763584.0,2.279713335281923e+19,1126599.375,1393578.375,387941.5,1176357.125,2.998121635755524e-05,0.00015186659584287554,0.00023599766427651048,21930850.0,0.0004375306598376482
0.0008002140675671399,1810199216128.0,2.279712895477272e+19,807566.3125,993341.0625,281389.375,839601.1875,1.7586262401891872e-05,8.050075120991096e-05,0.00016069196863099933,16092040.0,0.00023950569448061287
0.0008002170943655074,1800779726848.0,2.2797124556726206e+19,576331.0625,704912.5625,203246.78125,596612.25,1.1050555258407256e-05,4.35930342064239e-05,0.00012098682054784148,11755081.0,0.0001323956821579486
0.0008002201793715359,1791499042816.0,2.279711795965644e+19,409471.375,497983.28125,146179.359375,422055.65625,7.626594197063242e-06,2.4737957573961467e-05,0.00010018325701821595,8548132.0,7.496309990528971e-05
0.0008002232643775642,1782342483968.0,2.279711356160993e+19,289605.5,350196.0625,104680.9609375,297221.6875,5.849873105034931e-06,1.5181711205514148e-05,8.932841592468321e-05,6187581.5,4.443542275112122e-05
