global_case_id,density_group_id,local_case_id,max_reaction_id,max_reaction_label,max_rate_const,count,min,max,mean,median,std,p01,p05,p25,p50,p75,p95,p99,sum,zero_count,nonzero_count,positive_count,negative_count,unique_count
268,10,7,63,AR+ -ELASTIC,8.542e-05,204.0,0.0,8.542e-05,5.0567775752599545e-06,8.115e-11,2.0091013168027627e-05,0.0,0.0,3.4065e-16,8.115e-11,2.76625e-08,8.542e-05,8.542e-05,0.0010315826253530307,29.0,175.0,175.0,0.0,158.0
269,10,8,63,AR+ -ELASTIC,3.763e-05,204.0,0.0,3.763e-05,2.2538131290642746e-06,2.2385e-10,8.844807269470084e-06,0.0,1.0119000000000024e-21,6.2629999999999994e-15,2.2385e-10,3.2495e-08,3.763e-05,3.763e-05,0.000459777878329112,11.0,193.0,193.0,0.0,176.0
270,10,9,63,AR+ -ELASTIC,2.678e-05,204.0,0.0,2.678e-05,1.6205020563922733e-06,3.5575000000000004e-10,6.291211205741297e-06,0.0,3.6448450000000085e-21,2.92375e-13,3.5575000000000004e-10,3.266e-08,2.678e-05,2.678e-05,0.00033058241950402375,10.0,194.0,194.0,0.0,177.0
271,10,10,63,AR+ -ELASTIC,2.314e-05,204.0,0.0,2.314e-05,1.4088885374330517e-06,5.4825e-10,5.434488743468786e-06,0.0,7.340050000000012e-21,1.0644e-12,5.4825e-10,3.252e-08,2.314e-05,2.314e-05,0.00028741326163634256,7.0,197.0,197.0,0.0,179.0
272,10,11,63,AR+ -ELASTIC,2.161e-05,204.0,0.0,2.161e-05,1.3201463324757428e-06,5.901000000000001e-10,5.074385623494733e-06,0.0,1.1987450000000014e-20,2.05475e-12,5.901000000000001e-10,3.321e-08,2.161e-05,2.161e-05,0.00026930985182505154,6.0,198.0,198.0,0.0,180.0
273,10,12,63,AR+ -ELASTIC,2.002e-05,204.0,0.0,2.002e-05,1.228019874564724e-06,6.4775e-10,4.700180867785366e-06,0.0,5.577950000000008e-20,4.6445e-12,6.4775e-10,3.49975e-08,2.002e-05,2.002e-05,0.00025051605441120373,6.0,198.0,198.0,0.0,180.0
274,10,13,63,AR+ -ELASTIC,1.905e-05,204.0,0.0,1.905e-05,1.171850015665844e-06,7.264499999999999e-10,4.471910326586602e-06,0.0,1.4927500000000004e-19,6.8032500000000005e-12,7.264499999999999e-10,3.72525e-08,1.905e-05,1.905e-05,0.00023905740319583215,6.0,198.0,198.0,0.0,180.0
275,10,14,63,AR+ -ELASTIC,1.834e-05,204.0,0.0,1.834e-05,1.1307687163422801e-06,8.0685e-10,4.304834082804462e-06,0.0,2.5993e-19,1.1979499999999999e-11,8.0685e-10,3.8629999999999996e-08,1.834e-05,1.834e-05,0.00023067681813382514,6.0,198.0,198.0,0.0,182.0
276,10,15,63,AR+ -ELASTIC,1.777e-05,204.0,0.0,1.777e-05,1.0978105258877315e-06,8.4265e-10,4.170708473440871e-06,0.0,3.420550000000001e-19,1.61525e-11,8.4265e-10,3.965e-08,1.777e-05,1.777e-05,0.00022395334728109723,6.0,198.0,198.0,0.0,181.0
277,10,16,63,AR+ -ELASTIC,1.688e-05,204.0,0.0,1.688e-05,1.0464167831227874e-06,8.605499999999999e-10,3.961293998630473e-06,0.0,3.780515000000008e-18,2.026e-11,8.605499999999999e-10,4.2024999999999994e-08,1.688e-05,1.688e-05,0.00021346902375704864,6.0,198.0,198.0,0.0,181.0
278,10,17,63,AR+ -ELASTIC,1.618e-05,204.0,0.0,1.618e-05,1.0060518389534012e-06,9.4715e-10,3.7965977763605592e-06,0.0,4.234425000000009e-17,2.24875e-11,9.4715e-10,4.4455e-08,1.618e-05,1.618e-05,0.00020523457514649385,5.0,199.0,199.0,0.0,182.0
279,10,18,63,AR+ -ELASTIC,1.547e-05,204.0,0.0,1.547e-05,9.651777658064004e-07,1.0682e-09,3.6295611619005815e-06,0.0,3.477630000000008e-16,2.4495e-11,1.0682e-09,4.7302499999999996e-08,1.547e-05,1.547e-05,0.00019689626422450567,5.0,199.0,199.0,0.0,182.0
280,10,19,63,AR+ -ELASTIC,1.488e-05,204.0,0.0,1.488e-05,9.312738101476295e-07,1.136e-09,3.4907678234270786e-06,0.0,1.3677950000000031e-15,3.2305e-11,1.136e-09,4.95925e-08,1.488e-05,1.488e-05,0.00018997985727011642,5.0,199.0,199.0,0.0,180.0
281,10,20,80,H- -ELASTIC,1.437e-05,204.0,0.0,1.437e-05,9.014787785053022e-07,1.1950000000000001e-09,3.368650327729606e-06,0.0,2.840255000000006e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.436e-05,1.436e-05,0.00018390167081508166,5.0,199.0,199.0,0.0,183.0
282,10,21,80,H- -ELASTIC,1.391e-05,204.0,0.0,1.391e-05,8.751204535575469e-07,1.2515e-09,3.260460983296828e-06,0.0,5.415600000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.39e-05,1.39e-05,0.00017852457252573957,5.0,199.0,199.0,0.0,184.0
283,10,22,80,H- -ELASTIC,1.337e-05,204.0,0.0,1.337e-05,8.442316046124699e-07,1.3225e-09,3.1334724704641906e-06,0.0,1.1470700000000017e-14,5.13375e-11,1.3225e-09,5.6534999999999996e-08,1.336e-05,1.336e-05,0.00017222324734094386,5.0,199.0,199.0,0.0,182.0
284,10,23,80,H- -ELASTIC,1.289e-05,204.0,0.0,1.289e-05,8.162912338223669e-07,1.4145e-09,3.0184587990744077e-06,0.0,2.9551000000000026e-14,6.56875e-11,1.4145e-09,5.82025e-08,1.287e-05,1.287e-05,0.00016652341169976284,5.0,199.0,199.0,0.0,181.0
285,10,24,80,H- -ELASTIC,1.245e-05,204.0,0.0,1.245e-05,7.906989730847101e-07,1.6444999999999999e-09,2.912868201965535e-06,0.0,7.958450000000004e-14,6.791499999999999e-11,1.6444999999999999e-09,5.804e-08,1.242e-05,1.242e-05,0.00016130259050928085,5.0,199.0,199.0,0.0,183.0
286,10,25,80,H- -ELASTIC,1.186e-05,204.0,0.0,1.186e-05,7.566377153537296e-07,1.8235000000000002e-09,2.772051812475678e-06,0.0,1.8870000000000002e-13,9.736e-11,1.8235000000000002e-09,5.86675e-08,1.182e-05,1.182e-05,0.00015435409393216084,5.0,199.0,199.0,0.0,183.0
287,10,26,80,H- -ELASTIC,1.133e-05,204.0,0.0,1.133e-05,7.260739035627002e-07,1.941e-09,2.6453815996216468e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.126e-08,1.128e-05,1.128e-05,0.00014811907632679083,5.0,199.0,199.0,0.0,182.0
288,10,27,80,H- -ELASTIC,9.632e-06,204.0,0.0,9.632e-06,6.279852878382391e-07,2.8415e-09,2.236038123566985e-06,0.0,5.88625e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.531e-06,9.532e-06,0.00012810899871900077,5.0,199.0,199.0,0.0,184.0
289,10,28,80,H- -ELASTIC,8.366e-06,204.0,0.0,8.366e-06,5.545761485406898e-07,3.814e-09,1.926503743293354e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.45775e-08,8.202e-06,8.206939999999999e-06,0.0001131335343023007,5.0,199.0,199.0,0.0,183.0
290,10,29,80,H- -ELASTIC,7.396e-06,204.0,0.0,7.396e-06,4.984315264990228e-07,4.112e-09,1.6881575686684617e-06,0.0,1.0875500000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.173e-06,7.18288e-06,0.00010168003140580064,5.0,199.0,199.0,0.0,186.0
291,11,1,63,AR+ -ELASTIC,0.004226,204.0,0.0,0.004226,0.0002486108697909296,0.0,0.0009943472878559993,0.0,0.0,0.0,0.0,1.37075e-09,0.004226,0.004226,0.05071661743734964,118.0,86.0,86.0,0.0,67.0
292,11,2,63,AR+ -ELASTIC,0.004225,204.0,0.0,0.004225,0.00024855204749408964,0.0,0.0009941119934298859,0.0,0.0,0.0,0.0,1.37275e-09,0.004225,0.004225,0.050704617688794286,106.0,98.0,98.0,0.0,79.0
293,11,3,63,AR+ -ELASTIC,0.004215,204.0,0.0,0.004215,0.00024796381308588776,0.0,0.0009917590520292453,0.0,0.0,0.0,0.0,1.3815e-09,0.004215,0.004215,0.050584617869521106,105.0,99.0,99.0,0.0,80.0
294,11,4,63,AR+ -ELASTIC,0.003968,204.0,0.0,0.003968,0.00023343428735684391,0.0,0.0009336414335035357,0.0,0.0,0.0,0.0,1.455e-09,0.003968,0.003968,0.04762059462079616,105.0,99.0,99.0,0.0,79.0
295,11,5,63,AR+ -ELASTIC,0.00255,204.0,0.0,0.00255,0.0001500217650137691,0.0,0.0005999945648418369,0.0,0.0,0.0,0.0,2.21e-09,0.00255,0.00255,0.030604440062808897,105.0,99.0,99.0,0.0,80.0
296,11,6,63,AR+ -ELASTIC,0.0007029,204.0,0.0,0.0007029,4.1369319314409125e-05,9.404e-13,0.00016538268394912086,0.0,0.0,0.0,9.404e-13,6.804e-09,0.0007029,0.0007029,0.008439341140139462,82.0,122.0,122.0,0.0,104.0
297,11,7,63,AR+ -ELASTIC,8.703e-05,204.0,0.0,8.703e-05,5.151501541711682e-06,8.116000000000001e-11,2.046982859371308e-05,0.0,0.0,2.0665000000000002e-16,8.116000000000001e-11,2.7745e-08,8.703e-05,8.703e-05,0.0010509063145091831,29.0,175.0,175.0,0.0,158.0
298,11,8,63,AR+ -ELASTIC,3.819e-05,204.0,0.0,3.819e-05,2.286796504414537e-06,2.253e-10,8.97655188333396e-06,0.0,5.263500000000012e-22,5.56675e-15,2.253e-10,3.25175e-08,3.819e-05,3.819e-05,0.00046650648690056554,11.0,193.0,193.0,0.0,176.0
299,11,9,63,AR+ -ELASTIC,2.72e-05,204.0,0.0,2.72e-05,1.6452385445878665e-06,3.5645e-10,6.390008150171814e-06,0.0,1.9535610000000045e-21,2.939e-13,3.5645e-10,3.266e-08,2.72e-05,2.72e-05,0.0003356286630959248,10.0,194.0,194.0,0.0,177.0
300,11,10,63,AR+ -ELASTIC,2.352e-05,204.0,0.0,2.352e-05,1.4312595981642276e-06,5.4945e-10,5.523869617852102e-06,0.0,3.789585000000007e-21,1.06785e-12,5.4945e-10,3.252e-08,2.352e-05,2.352e-05,0.0002919769580255024,7.0,197.0,197.0,0.0,180.0
301,11,11,63,AR+ -ELASTIC,2.197e-05,204.0,0.0,2.197e-05,1.3413344165019486e-06,5.908e-10,5.159057916587834e-06,0.0,6.209600000000008e-21,2.05875e-12,5.908e-10,3.323e-08,2.197e-05,2.197e-05,0.0002736322209663975,6.0,198.0,198.0,0.0,181.0
302,11,12,63,AR+ -ELASTIC,2.036e-05,204.0,0.0,2.036e-05,1.2480256899660903e-06,6.481000000000001e-10,4.780143341685811e-06,0.0,4.005400000000007e-20,4.64625e-12,6.481000000000001e-10,3.5015e-08,2.036e-05,2.036e-05,0.0002545972407530824,6.0,198.0,198.0,0.0,180.0
303,11,13,63,AR+ -ELASTIC,1.938e-05,204.0,0.0,1.938e-05,1.191264428629179e-06,7.2675e-10,4.549516519274652e-06,0.0,9.252050000000007e-20,6.80725e-12,7.2675e-10,3.7255e-08,1.938e-05,1.938e-05,0.00024301794344035256,6.0,198.0,198.0,0.0,181.0
304,11,14,63,AR+ -ELASTIC,1.866e-05,204.0,0.0,1.866e-05,1.1495941485418206e-06,8.0705e-10,4.380084460722827e-06,0.0,2.52875e-19,1.1988000000000001e-11,8.0705e-10,3.8637500000000004e-08,1.866e-05,1.866e-05,0.0002345172063025314,6.0,198.0,198.0,0.0,181.0
305,11,15,63,AR+ -ELASTIC,1.808e-05,204.0,0.0,1.808e-05,1.116049779935635e-06,8.4275e-10,4.243603410038025e-06,0.0,3.3680500000000007e-19,1.61525e-11,8.4275e-10,3.96575e-08,1.808e-05,1.808e-05,0.00022767415510686952,6.0,198.0,198.0,0.0,182.0
306,11,16,63,AR+ -ELASTIC,1.717e-05,204.0,0.0,1.717e-05,1.0634772908904333e-06,8.606499999999999e-10,4.029480006375366e-06,0.0,3.7715150000000084e-18,2.026e-11,8.606499999999999e-10,4.20325e-08,1.717e-05,1.717e-05,0.0002169493673416484,6.0,198.0,198.0,0.0,181.0
307,11,17,63,AR+ -ELASTIC,1.646e-05,204.0,0.0,1.646e-05,1.0225230291629106e-06,9.4715e-10,3.862427002687317e-06,0.0,4.23434000000001e-17,2.2485e-11,9.4715e-10,4.4455e-08,1.646e-05,1.646e-05,0.00020859469794923377,5.0,199.0,199.0,0.0,181.0
308,11,18,63,AR+ -ELASTIC,1.574e-05,204.0,0.0,1.574e-05,9.810602298461601e-07,1.0682e-09,3.6930328217540177e-06,0.0,3.477630000000008e-16,2.4495e-11,1.0682e-09,4.7305e-08,1.574e-05,1.574e-05,0.00020013628688861666,5.0,199.0,199.0,0.0,182.0
309,11,19,80,H- -ELASTIC,1.514e-05,204.0,0.0,1.514e-05,9.460302824628795e-07,1.136e-09,3.5497276899798833e-06,0.0,1.367945000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.513e-05,1.513e-05,0.00019299017762242743,5.0,199.0,199.0,0.0,181.0
310,11,20,80,H- -ELASTIC,1.461e-05,204.0,0.0,1.461e-05,9.155970699524112e-07,1.1950000000000001e-09,3.4250579522826384e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.46e-05,1.46e-05,0.00018678180227029188,5.0,199.0,199.0,0.0,183.0
311,11,21,80,H- -ELASTIC,1.415e-05,204.0,0.0,1.415e-05,8.892381528076453e-07,1.2515e-09,3.3168628999241012e-06,0.0,5.417100000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.414e-05,1.414e-05,0.00018140458317275965,5.0,199.0,199.0,0.0,184.0
312,11,22,80,H- -ELASTIC,1.36e-05,204.0,0.0,1.36e-05,8.57761018117965e-07,1.3225e-09,3.187516738349851e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6534999999999996e-08,1.359e-05,1.359e-05,0.00017498324769606486,5.0,199.0,199.0,0.0,182.0
313,11,23,80,H- -ELASTIC,1.311e-05,204.0,0.0,1.311e-05,8.292324118179601e-07,1.4145e-09,3.070145694547529e-06,0.0,2.9551000000000026e-14,6.56875e-11,1.4145e-09,5.82025e-08,1.309e-05,1.309e-05,0.00016916341201086385,5.0,199.0,199.0,0.0,181.0
314,11,24,80,H- -ELASTIC,1.266e-05,204.0,0.0,1.266e-05,8.030519152960335e-07,1.6444999999999999e-09,2.9621979323765056e-06,0.0,7.959300000000002e-14,6.791499999999999e-11,1.6444999999999999e-09,5.804e-08,1.263e-05,1.263e-05,0.00016382259072039083,5.0,199.0,199.0,0.0,183.0
315,11,25,80,H- -ELASTIC,1.206e-05,204.0,0.0,1.206e-05,7.684029120253471e-07,1.8235000000000002e-09,2.819020750180996e-06,0.0,1.8870000000000002e-13,9.73625e-11,1.8235000000000002e-09,5.86675e-08,1.202e-05,1.202e-05,0.00015675419405317083,5.0,199.0,199.0,0.0,183.0
316,11,26,80,H- -ELASTIC,1.152e-05,204.0,0.0,1.152e-05,7.377900908671609e-07,1.941e-09,2.6921416358311697e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.126e-08,1.148e-05,1.148e-05,0.00015050917853690082,5.0,199.0,199.0,0.0,182.0
317,11,27,80,H- -ELASTIC,9.793e-06,204.0,0.0,9.793e-06,6.375098477897096e-07,2.8415e-09,2.2740006520511976e-06,0.0,5.8864e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.693e-06,9.694e-06,0.00013005200894910076,5.0,199.0,199.0,0.0,184.0
318,11,28,80,H- -ELASTIC,8.503e-06,204.0,0.0,8.503e-06,5.627428686387289e-07,3.814e-09,1.958988288807687e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.45775e-08,8.341e-06,8.345939999999999e-06,0.00011479954520230069,5.0,199.0,199.0,0.0,183.0
319,11,29,80,H- -ELASTIC,7.515e-06,204.0,0.0,7.515e-06,5.055393701264737e-07,4.112e-09,1.7163528839487557e-06,0.0,1.0875500000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.294e-06,7.30388e-06,0.00010313003150580064,5.0,199.0,199.0,0.0,186.0
320,12,1,63,AR+ -ELASTIC,0.00439,204.0,0.0,0.00439,0.00025825796929275323,0.0,0.0010329355129004318,0.0,0.0,0.0,0.0,1.2939999999999999e-09,0.00439,0.00439,0.052684625735721656,118.0,86.0,86.0,0.0,67.0
321,12,2,63,AR+ -ELASTIC,0.004385,204.0,0.0,0.004385,0.0002579638501772335,0.0,0.0010317590426799444,0.0,0.0,0.0,0.0,1.29775e-09,0.004385,0.004385,0.052624625436155634,106.0,98.0,98.0,0.0,79.0
322,12,3,63,AR+ -ELASTIC,0.004342,204.0,0.0,0.004342,0.0002554344205690227,0.0,0.001021641400088422,0.0,0.0,0.0,0.0,1.3245000000000001e-09,0.004342,0.004342,0.05210862179608063,105.0,99.0,99.0,0.0,80.0
323,12,4,63,AR+ -ELASTIC,0.003837,204.0,0.0,0.003837,0.000225728269355874,0.0,0.0009028179380230606,0.0,0.0,0.0,0.0,1.45925e-09,0.003837,0.003837,0.046048566948598296,105.0,99.0,99.0,0.0,80.0
324,12,5,63,AR+ -ELASTIC,0.002265,204.0,0.0,0.002265,0.0001332568783676811,0.0,0.000532935786832139,0.0,0.0,0.0,0.0,2.3550000000000002e-09,0.002265,0.002265,0.027184403187006944,105.0,99.0,99.0,0.0,80.0
325,12,6,63,AR+ -ELASTIC,0.00064,204.0,0.0,0.00064,3.7669357098232204e-05,9.087499999999999e-13,0.00015058267573183064,0.0,0.0,0.0,9.087499999999999e-13,7.1537500000000004e-09,0.00064,0.00064,0.00768454884803937,82.0,122.0,122.0,0.0,104.0
326,12,7,63,AR+ -ELASTIC,8.47e-05,204.0,0.0,8.47e-05,5.0145284019387565e-06,8.09e-11,1.992157879874172e-05,0.0,0.0,1.398e-16,8.09e-11,2.79975e-08,8.47e-05,8.47e-05,0.0010229637939955063,29.0,175.0,175.0,0.0,158.0
327,12,8,63,AR+ -ELASTIC,3.804e-05,204.0,0.0,3.804e-05,2.2780475746952934e-06,2.2755e-10,8.941244995874787e-06,0.0,5.011500000000012e-22,5.623e-15,2.2755e-10,3.2555e-08,3.804e-05,3.804e-05,0.0004647217052378399,11.0,193.0,193.0,0.0,176.0
328,12,9,63,AR+ -ELASTIC,2.727e-05,204.0,0.0,2.727e-05,1.6494205898356902e-06,3.5789999999999997e-10,6.406462970362639e-06,0.0,1.7168700000000038e-21,2.9775e-13,3.5789999999999997e-10,3.266e-08,2.727e-05,2.727e-05,0.0003364818003264808,10.0,194.0,194.0,0.0,177.0
329,12,10,63,AR+ -ELASTIC,2.366e-05,204.0,0.0,2.366e-05,1.439537154014314e-06,5.523e-10,5.5567930602822895e-06,0.0,3.602650000000005e-21,1.0776e-12,5.523e-10,3.252e-08,2.366e-05,2.366e-05,0.00029366557941892004,7.0,197.0,197.0,0.0,178.0
330,12,11,63,AR+ -ELASTIC,2.213e-05,204.0,0.0,2.213e-05,1.3507728316921372e-06,5.9245e-10,5.196686571846007e-06,0.0,5.973050000000006e-21,2.0695e-12,5.9245e-10,3.3285e-08,2.213e-05,2.213e-05,0.00027555765766519596,6.0,198.0,198.0,0.0,181.0
331,12,12,63,AR+ -ELASTIC,2.053e-05,204.0,0.0,2.053e-05,1.258040639341107e-06,6.491e-10,4.820122962120097e-06,0.0,4.187200000000007e-20,4.6525e-12,6.491e-10,3.505e-08,2.053e-05,2.053e-05,0.0002566402904255858,6.0,198.0,198.0,0.0,180.0
332,12,13,63,AR+ -ELASTIC,1.956e-05,204.0,0.0,1.956e-05,1.2018642512991618e-06,7.275e-10,4.591846027400399e-06,0.0,9.527450000000007e-20,6.8192500000000005e-12,7.275e-10,3.72625e-08,1.956e-05,1.956e-05,0.000245180307265029,6.0,198.0,198.0,0.0,180.0
333,12,14,63,AR+ -ELASTIC,1.883e-05,204.0,0.0,1.883e-05,1.1596030306038842e-06,8.0765e-10,4.4200604953453385e-06,0.0,2.4756500000000003e-19,1.1998e-11,8.0765e-10,3.86475e-08,1.883e-05,1.883e-05,0.00023655901824319237,6.0,198.0,198.0,0.0,181.0
334,12,15,63,AR+ -ELASTIC,1.825e-05,204.0,0.0,1.825e-05,1.1260536941853349e-06,8.429000000000001e-10,4.28357828575391e-06,0.0,3.358900000000001e-19,1.617e-11,8.429000000000001e-10,3.967e-08,1.825e-05,1.825e-05,0.0002297149536138083,6.0,198.0,198.0,0.0,181.0
335,12,16,80,H- -ELASTIC,1.734e-05,204.0,0.0,1.734e-05,1.0729411735749652e-06,8.6075e-10,4.067296263478512e-06,0.0,3.773015000000008e-18,2.0255000000000002e-11,8.6075e-10,4.20425e-08,1.733e-05,1.733e-05,0.0002188799994092929,6.0,198.0,198.0,0.0,182.0
336,12,17,63,AR+ -ELASTIC,1.662e-05,204.0,0.0,1.662e-05,1.0319377786484855e-06,9.472e-10,3.900044114463799e-06,0.0,4.235925000000009e-17,2.24925e-11,9.472e-10,4.4464999999999995e-08,1.662e-05,1.662e-05,0.00021051530684429104,5.0,199.0,199.0,0.0,181.0
337,12,18,63,AR+ -ELASTIC,1.589e-05,204.0,0.0,1.589e-05,9.898865760493268e-07,1.0682e-09,3.7282954031683964e-06,0.0,3.479215000000008e-16,2.4505e-11,1.0682e-09,4.7312499999999994e-08,1.589e-05,1.589e-05,0.00020193686151406267,5.0,199.0,199.0,0.0,183.0
338,12,19,63,AR+ -ELASTIC,1.528e-05,204.0,0.0,1.528e-05,9.548069241836444e-07,1.136e-09,3.58479092407281e-06,0.0,1.368245000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.528e-05,1.528e-05,0.00019478061253346346,5.0,199.0,199.0,0.0,179.0
339,12,20,80,H- -ELASTIC,1.475e-05,204.0,0.0,1.475e-05,9.23833469704079e-07,1.1950000000000001e-09,3.4579633377369433e-06,0.0,2.8404250000000055e-15,4.16875e-11,1.1950000000000001e-09,5.18525e-08,1.474e-05,1.474e-05,0.00018846202781963212,5.0,199.0,199.0,0.0,183.0
340,12,21,80,H- -ELASTIC,1.428e-05,204.0,0.0,1.428e-05,8.968867968574062e-07,1.2515e-09,3.3474147706877598e-06,0.0,5.417100000000009e-15,5.1035e-11,1.2515e-09,5.3925e-08,1.427e-05,1.427e-05,0.00018296490655891087,5.0,199.0,199.0,0.0,183.0
341,12,22,80,H- -ELASTIC,1.373e-05,204.0,0.0,1.373e-05,8.654095549709699e-07,1.3225e-09,3.2180645773910746e-06,0.0,1.1473050000000018e-14,5.133e-11,1.3225e-09,5.6542500000000005e-08,1.372e-05,1.372e-05,0.00017654354921407787,5.0,199.0,199.0,0.0,183.0
342,12,23,80,H- -ELASTIC,1.324e-05,204.0,0.0,1.324e-05,8.368805758779699e-07,1.4145e-09,3.1006891374099145e-06,0.0,2.955250000000003e-14,6.569e-11,1.4145e-09,5.8205e-08,1.322e-05,1.322e-05,0.00017072363747910586,5.0,199.0,199.0,0.0,182.0
343,12,24,80,H- -ELASTIC,1.278e-05,204.0,0.0,1.278e-05,8.101120480044649e-07,1.645e-09,2.990387424598604e-06,0.0,7.961000000000003e-14,6.79175e-11,1.645e-09,5.80425e-08,1.275e-05,1.275e-05,0.00016526285779291084,5.0,199.0,199.0,0.0,183.0
344,12,25,80,H- -ELASTIC,1.217e-05,204.0,0.0,1.217e-05,7.754137250258864e-07,1.8235000000000002e-09,2.8470072305930893e-06,0.0,1.8870000000000002e-13,9.73575e-11,1.8235000000000002e-09,5.86675e-08,1.214e-05,1.214e-05,0.00015818439990528083,5.0,199.0,199.0,0.0,183.0
345,12,26,80,H- -ELASTIC,1.163e-05,204.0,0.0,1.163e-05,7.438200396436804e-07,1.941e-09,2.716208930636445e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.12625e-08,1.158e-05,1.15897e-05,0.0001517392880873108,5.0,199.0,199.0,0.0,183.0
346,12,27,80,H- -ELASTIC,9.884e-06,204.0,0.0,9.884e-06,6.429661993147096e-07,2.8415e-09,2.2957483134198934e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.786e-06,9.78697e-06,0.00013116510466020076,5.0,199.0,199.0,0.0,184.0
347,12,28,80,H- -ELASTIC,8.581e-06,204.0,0.0,8.581e-06,5.674389651534348e-07,3.814e-09,1.977670293454884e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.421e-06,8.42594e-06,0.0001157575488913007,5.0,199.0,199.0,0.0,183.0
348,12,29,80,H- -ELASTIC,7.583e-06,204.0,0.0,7.583e-06,5.096081498759835e-07,4.112e-09,1.73249565651705e-06,0.0,1.0873150000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.363e-06,7.37388e-06,0.00010396006257470063,5.0,199.0,199.0,0.0,187.0
349,13,1,63,AR+ -ELASTIC,0.004169,204.0,0.0,0.004169,0.00024525792455665777,0.0,0.000980935524249003,0.0,0.0,0.0,0.0,1.35375e-09,0.004169,0.004169,0.050032616609558184,118.0,86.0,86.0,0.0,67.0
350,13,2,63,AR+ -ELASTIC,0.004166,204.0,0.0,0.004166,0.00024508145209728823,0.0,0.0009802296423621593,0.0,0.0,0.0,0.0,1.3575e-09,0.004166,0.004166,0.0499966162278468,106.0,98.0,98.0,0.0,79.0
351,13,3,63,AR+ -ELASTIC,0.004132,204.0,0.0,0.004132,0.00024308143784868943,0.0,0.0009722296459300317,0.0,0.0,0.0,0.0,1.37725e-09,0.004132,0.004132,0.049588613321132645,105.0,99.0,99.0,0.0,80.0
352,13,4,63,AR+ -ELASTIC,0.003703,204.0,0.0,0.003703,0.00021784590760655056,0.0,0.000871288528613796,0.0,0.0,0.0,0.0,1.4657499999999998e-09,0.003703,0.003703,0.04444056515173631,105.0,99.0,99.0,0.0,80.0
353,13,5,63,AR+ -ELASTIC,0.002228,204.0,0.0,0.002228,0.00013108042179570578,0.0,0.0005242299011101078,0.0,0.0,0.0,0.0,2.3479999999999998e-09,0.002228,0.002228,0.02674040604632398,105.0,99.0,99.0,0.0,80.0
354,13,6,63,AR+ -ELASTIC,0.0006305,204.0,0.0,0.0006305,3.711053403653523e-05,9.114500000000001e-13,0.00014834738173786306,0.0,0.0,0.0,9.114500000000001e-13,7.13275e-09,0.0006305,0.0006305,0.007570548943453187,82.0,122.0,122.0,0.0,104.0
355,13,7,63,AR+ -ELASTIC,8.327e-05,204.0,0.0,8.327e-05,4.9303741638421445e-06,8.093e-11,1.958512044830903e-05,0.0,0.0,2.81925e-16,8.093e-11,2.786e-08,8.327e-05,8.327e-05,0.0010057963294237975,29.0,175.0,175.0,0.0,158.0
356,13,8,63,AR+ -ELASTIC,3.738e-05,204.0,0.0,3.738e-05,2.239172229043948e-06,2.2579999999999999e-10,8.785975176346354e-06,0.0,9.052500000000022e-22,6.1205e-15,2.2579999999999999e-10,3.2532500000000004e-08,3.738e-05,3.738e-05,0.0004567911347249654,11.0,193.0,193.0,0.0,176.0
357,13,9,63,AR+ -ELASTIC,2.676e-05,204.0,0.0,2.676e-05,1.619382160691956e-06,3.5705e-10,6.2864955088686925e-06,0.0,3.2081450000000072e-21,2.9565e-13,3.5705e-10,3.266e-08,2.676e-05,2.676e-05,0.00033035396078115903,10.0,194.0,194.0,0.0,177.0
358,13,10,63,AR+ -ELASTIC,2.319e-05,204.0,0.0,2.319e-05,1.4118654925784656e-06,5.508e-10,5.446243389285646e-06,0.0,6.52680000000001e-21,1.07245e-12,5.508e-10,3.252e-08,2.319e-05,2.319e-05,0.000288020560486007,7.0,197.0,197.0,0.0,179.0
