global_case_id,density_group_id,local_case_id,e_over_n_v_cm2,input_01_e,input_02_ar3s,input_03_ar4sm,input_04_ar4sr,input_05_ar4spm,input_06_ar4spr,input_07_ar4p,input_08_ar4d,input_09_ar,input_10_ar2,input_11_ar2,input_12_h,input_13_h,input_14_h,input_15_h,input_16_h2,input_17_h2,input_18_h2,input_19_h3,input_20_oh,input_21_oh,input_22_oh,input_23_oh,input_24_h2o,input_25_h2ov,input_26_h2o,input_27_ho2,input_28_h2o2,input_29_h3o,input_30_o2,input_31_o2,input_32_o2,input_33_o,input_34_o,input_35_o,input_36_hv_096,input_37_hv_106,input_38_hv_126,input_39_one,input_40_te,input_41_tgas,input_42_eb,input_43_pos,input_44_position,input_45_speed,input_46_edep,input_47_pdep,input_48_m,input_49_mis
497,18,4,1e-18,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,18,5,3e-18,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,18,6,1e-17,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,18,7,3e-17,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,18,8,6e-17,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,18,9,1e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,18,10,1.5e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,18,11,2e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,18,12,3e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,18,13,4e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,18,14,5e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,18,15,6e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,18,16,8e-16,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,18,17,1e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,18,18,1.25e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,18,19,1.5e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,18,20,1.75e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,18,21,2e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,18,22,2.33e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,18,23,2.66e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,18,24,3e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,18,25,3.5e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,18,26,4e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,18,27,6e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,18,28,8e-15,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,18,29,1e-14,1.52e-07,0.98,7.428e-07,1.514e-06,1.687e-07,1.218e-06,6.918e-07,8.961e-09,1.554e-08,9.904e-07,3.391e-09,4.784e-05,3.061e-09,1.419e-12,5.157e-09,7.257e-06,7.957e-10,3.506e-13,2.135e-11,3.382e-05,3.777e-07,2.956e-12,4.93e-07,0.01991,3.176e-05,1.13e-08,6.85e-09,1.241e-05,6.95e-07,6.288e-07,9.418e-12,5.346e-12,4.295e-07,1.892e-14,7.514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,19,1,1e-20,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,19,2,1e-19,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,19,3,3e-19,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,19,4,1e-18,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,19,5,3e-18,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,19,6,1e-17,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,19,7,3e-17,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,19,8,6e-17,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,19,9,1e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,19,10,1.5e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,19,11,2e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,19,12,3e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,19,13,4e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,19,14,5e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,19,15,6e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,19,16,8e-16,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,19,17,1e-15,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,19,18,1.25e-15,1.54e-07,0.9799,7.442e-07,1.515e-06,1.687e-07,1.217e-06,6.893e-07,8.909e-09,1.524e-08,9.919e-07,3.342e-09,5.37e-05,3.865e-09,1.615e-12,5.223e-09,7.365e-06,9.23e-10,3.495e-13,2.414e-11,3.977e-05,4.531e-07,3.356e-12,5.581e-07,0.01989,3.682e-05,1.112e-08,7.149e-09,1.242e-05,7.736e-07,6.288e-07,1.027e-11,6.235e-12,4.478e-07,1.946e-14,8.601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
