global_case_id,density_group_id,local_case_id,species_id,species_label,mole_fraction
249,9,17,47,PDEP,0.0
249,9,17,48,M,0.0
249,9,17,49,MIS,0.0
250,9,18,1,E,1.47e-07
250,9,18,2,AR3S,0.98
250,9,18,3,AR4SM,7.186e-07
250,9,18,4,AR4SR,1.463e-06
250,9,18,5,AR4SPM,1.63e-07
250,9,18,6,AR4SPR,1.177e-06
250,9,18,7,AR4P,6.768e-07
250,9,18,8,AR4D,8.61e-09
250,9,18,9,AR^,1.503e-08
250,9,18,10,AR2*,9.851e-07
250,9,18,11,AR2^,3.313e-09
250,9,18,12,H,3.827e-05
250,9,18,13,H*,2.084e-09
250,9,18,14,H^,1.066e-12
250,9,18,15,H-,4.985e-09
250,9,18,16,H2,7.208e-07
250,9,18,17,H2*,4.636e-11
250,9,18,18,H2^,3.353e-14
250,9,18,19,H3^,2.32e-12
250,9,18,20,OH,3.918e-05
250,9,18,21,OH*,4.239e-07
250,9,18,22,OH^,3.247e-12
250,9,18,23,OH-,5.569e-07
250,9,18,24,H2O,0.01992
250,9,18,25,H2OV,3.592e-05
250,9,18,26,H2O^,1.094e-08
250,9,18,27,HO2,6.894e-12
250,9,18,28,H2O2,2.282e-08
250,9,18,29,H3O^,7.642e-07
250,9,18,30,O2,3.083e-11
250,9,18,31,O2^,1.665e-14
250,9,18,32,O2-,6.775e-17
250,9,18,33,O,5.819e-08
250,9,18,34,O^,2.421e-15
250,9,18,35,O-,8.467e-08
250,9,18,36,HV_096,0.0
250,9,18,37,HV_106,0.0
250,9,18,38,HV_126,0.0
250,9,18,39,ONE,0.0
250,9,18,40,TE,0.0
250,9,18,41,TGAS,0.0
250,9,18,42,EB,0.0
250,9,18,43,POS,0.0
250,9,18,44,POSITION,0.0
250,9,18,45,SPEED,0.0
250,9,18,46,EDEP,0.0
250,9,18,47,PDEP,0.0
250,9,18,48,M,0.0
250,9,18,49,MIS,0.0
251,9,19,1,E,1.47e-07
251,9,19,2,AR3S,0.98
251,9,19,3,AR4SM,7.186e-07
251,9,19,4,AR4SR,1.463e-06
251,9,19,5,AR4SPM,1.63e-07
251,9,19,6,AR4SPR,1.177e-06
251,9,19,7,AR4P,6.768e-07
251,9,19,8,AR4D,8.61e-09
251,9,19,9,AR^,1.503e-08
251,9,19,10,AR2*,9.851e-07
251,9,19,11,AR2^,3.313e-09
251,9,19,12,H,3.827e-05
251,9,19,13,H*,2.084e-09
251,9,19,14,H^,1.066e-12
251,9,19,15,H-,4.985e-09
251,9,19,16,H2,7.208e-07
251,9,19,17,H2*,4.636e-11
251,9,19,18,H2^,3.353e-14
251,9,19,19,H3^,2.32e-12
251,9,19,20,OH,3.918e-05
251,9,19,21,OH*,4.239e-07
251,9,19,22,OH^,3.247e-12
251,9,19,23,OH-,5.569e-07
251,9,19,24,H2O,0.01992
251,9,19,25,H2OV,3.592e-05
251,9,19,26,H2O^,1.094e-08
251,9,19,27,HO2,6.894e-12
251,9,19,28,H2O2,2.282e-08
251,9,19,29,H3O^,7.642e-07
251,9,19,30,O2,3.083e-11
251,9,19,31,O2^,1.665e-14
251,9,19,32,O2-,6.775e-17
251,9,19,33,O,5.819e-08
251,9,19,34,O^,2.421e-15
251,9,19,35,O-,8.467e-08
251,9,19,36,HV_096,0.0
251,9,19,37,HV_106,0.0
251,9,19,38,HV_126,0.0
251,9,19,39,ONE,0.0
251,9,19,40,TE,0.0
251,9,19,41,TGAS,0.0
251,9,19,42,EB,0.0
251,9,19,43,POS,0.0
251,9,19,44,POSITION,0.0
251,9,19,45,SPEED,0.0
251,9,19,46,EDEP,0.0
251,9,19,47,PDEP,0.0
251,9,19,48,M,0.0
251,9,19,49,MIS,0.0
252,9,20,1,E,1.47e-07
252,9,20,2,AR3S,0.98
252,9,20,3,AR4SM,7.186e-07
252,9,20,4,AR4SR,1.463e-06
252,9,20,5,AR4SPM,1.63e-07
252,9,20,6,AR4SPR,1.177e-06
252,9,20,7,AR4P,6.768e-07
252,9,20,8,AR4D,8.61e-09
252,9,20,9,AR^,1.503e-08
252,9,20,10,AR2*,9.851e-07
252,9,20,11,AR2^,3.313e-09
252,9,20,12,H,3.827e-05
252,9,20,13,H*,2.084e-09
252,9,20,14,H^,1.066e-12
252,9,20,15,H-,4.985e-09
252,9,20,16,H2,7.208e-07
252,9,20,17,H2*,4.636e-11
252,9,20,18,H2^,3.353e-14
252,9,20,19,H3^,2.32e-12
252,9,20,20,OH,3.918e-05
252,9,20,21,OH*,4.239e-07
252,9,20,22,OH^,3.247e-12
252,9,20,23,OH-,5.569e-07
252,9,20,24,H2O,0.01992
252,9,20,25,H2OV,3.592e-05
252,9,20,26,H2O^,1.094e-08
252,9,20,27,HO2,6.894e-12
252,9,20,28,H2O2,2.282e-08
252,9,20,29,H3O^,7.642e-07
252,9,20,30,O2,3.083e-11
252,9,20,31,O2^,1.665e-14
252,9,20,32,O2-,6.775e-17
252,9,20,33,O,5.819e-08
252,9,20,34,O^,2.421e-15
252,9,20,35,O-,8.467e-08
252,9,20,36,HV_096,0.0
252,9,20,37,HV_106,0.0
252,9,20,38,HV_126,0.0
252,9,20,39,ONE,0.0
252,9,20,40,TE,0.0
252,9,20,41,TGAS,0.0
252,9,20,42,EB,0.0
252,9,20,43,POS,0.0
252,9,20,44,POSITION,0.0
252,9,20,45,SPEED,0.0
252,9,20,46,EDEP,0.0
252,9,20,47,PDEP,0.0
252,9,20,48,M,0.0
252,9,20,49,MIS,0.0
253,9,21,1,E,1.47e-07
253,9,21,2,AR3S,0.98
253,9,21,3,AR4SM,7.186e-07
253,9,21,4,AR4SR,1.463e-06
253,9,21,5,AR4SPM,1.63e-07
253,9,21,6,AR4SPR,1.177e-06
253,9,21,7,AR4P,6.768e-07
253,9,21,8,AR4D,8.61e-09
253,9,21,9,AR^,1.503e-08
253,9,21,10,AR2*,9.851e-07
253,9,21,11,AR2^,3.313e-09
253,9,21,12,H,3.827e-05
253,9,21,13,H*,2.084e-09
253,9,21,14,H^,1.066e-12
253,9,21,15,H-,4.985e-09
253,9,21,16,H2,7.208e-07
253,9,21,17,H2*,4.636e-11
253,9,21,18,H2^,3.353e-14
253,9,21,19,H3^,2.32e-12
253,9,21,20,OH,3.918e-05
253,9,21,21,OH*,4.239e-07
253,9,21,22,OH^,3.247e-12
253,9,21,23,OH-,5.569e-07
253,9,21,24,H2O,0.01992
253,9,21,25,H2OV,3.592e-05
253,9,21,26,H2O^,1.094e-08
253,9,21,27,HO2,6.894e-12
253,9,21,28,H2O2,2.282e-08
253,9,21,29,H3O^,7.642e-07
253,9,21,30,O2,3.083e-11
253,9,21,31,O2^,1.665e-14
253,9,21,32,O2-,6.775e-17
253,9,21,33,O,5.819e-08
253,9,21,34,O^,2.421e-15
253,9,21,35,O-,8.467e-08
253,9,21,36,HV_096,0.0
253,9,21,37,HV_106,0.0
253,9,21,38,HV_126,0.0
253,9,21,39,ONE,0.0
253,9,21,40,TE,0.0
253,9,21,41,TGAS,0.0
253,9,21,42,EB,0.0
253,9,21,43,POS,0.0
253,9,21,44,POSITION,0.0
253,9,21,45,SPEED,0.0
253,9,21,46,EDEP,0.0
253,9,21,47,PDEP,0.0
253,9,21,48,M,0.0
253,9,21,49,MIS,0.0
254,9,22,1,E,1.47e-07
254,9,22,2,AR3S,0.98
254,9,22,3,AR4SM,7.186e-07
254,9,22,4,AR4SR,1.463e-06
254,9,22,5,AR4SPM,1.63e-07
254,9,22,6,AR4SPR,1.177e-06
254,9,22,7,AR4P,6.768e-07
254,9,22,8,AR4D,8.61e-09
254,9,22,9,AR^,1.503e-08
254,9,22,10,AR2*,9.851e-07
254,9,22,11,AR2^,3.313e-09
254,9,22,12,H,3.827e-05
254,9,22,13,H*,2.084e-09
254,9,22,14,H^,1.066e-12
254,9,22,15,H-,4.985e-09
254,9,22,16,H2,7.208e-07
254,9,22,17,H2*,4.636e-11
254,9,22,18,H2^,3.353e-14
254,9,22,19,H3^,2.32e-12
254,9,22,20,OH,3.918e-05
254,9,22,21,OH*,4.239e-07
254,9,22,22,OH^,3.247e-12
254,9,22,23,OH-,5.569e-07
254,9,22,24,H2O,0.01992
254,9,22,25,H2OV,3.592e-05
254,9,22,26,H2O^,1.094e-08
254,9,22,27,HO2,6.894e-12
254,9,22,28,H2O2,2.282e-08
254,9,22,29,H3O^,7.642e-07
254,9,22,30,O2,3.083e-11
254,9,22,31,O2^,1.665e-14
254,9,22,32,O2-,6.775e-17
254,9,22,33,O,5.819e-08
254,9,22,34,O^,2.421e-15
254,9,22,35,O-,8.467e-08
254,9,22,36,HV_096,0.0
254,9,22,37,HV_106,0.0
254,9,22,38,HV_126,0.0
254,9,22,39,ONE,0.0
254,9,22,40,TE,0.0
254,9,22,41,TGAS,0.0
254,9,22,42,EB,0.0
254,9,22,43,POS,0.0
254,9,22,44,POSITION,0.0
254,9,22,45,SPEED,0.0
254,9,22,46,EDEP,0.0
254,9,22,47,PDEP,0.0
254,9,22,48,M,0.0
254,9,22,49,MIS,0.0
255,9,23,1,E,1.47e-07
255,9,23,2,AR3S,0.98
255,9,23,3,AR4SM,7.186e-07
255,9,23,4,AR4SR,1.463e-06
255,9,23,5,AR4SPM,1.63e-07
255,9,23,6,AR4SPR,1.177e-06
255,9,23,7,AR4P,6.768e-07
255,9,23,8,AR4D,8.61e-09
255,9,23,9,AR^,1.503e-08
255,9,23,10,AR2*,9.851e-07
255,9,23,11,AR2^,3.313e-09
255,9,23,12,H,3.827e-05
255,9,23,13,H*,2.084e-09
255,9,23,14,H^,1.066e-12
255,9,23,15,H-,4.985e-09
255,9,23,16,H2,7.208e-07
255,9,23,17,H2*,4.636e-11
255,9,23,18,H2^,3.353e-14
255,9,23,19,H3^,2.32e-12
255,9,23,20,OH,3.918e-05
255,9,23,21,OH*,4.239e-07
255,9,23,22,OH^,3.247e-12
255,9,23,23,OH-,5.569e-07
255,9,23,24,H2O,0.01992
255,9,23,25,H2OV,3.592e-05
255,9,23,26,H2O^,1.094e-08
255,9,23,27,HO2,6.894e-12
255,9,23,28,H2O2,2.282e-08
255,9,23,29,H3O^,7.642e-07
255,9,23,30,O2,3.083e-11
255,9,23,31,O2^,1.665e-14
255,9,23,32,O2-,6.775e-17
255,9,23,33,O,5.819e-08
255,9,23,34,O^,2.421e-15
255,9,23,35,O-,8.467e-08
255,9,23,36,HV_096,0.0
255,9,23,37,HV_106,0.0
255,9,23,38,HV_126,0.0
255,9,23,39,ONE,0.0
255,9,23,40,TE,0.0
255,9,23,41,TGAS,0.0
255,9,23,42,EB,0.0
255,9,23,43,POS,0.0
255,9,23,44,POSITION,0.0
255,9,23,45,SPEED,0.0
255,9,23,46,EDEP,0.0
255,9,23,47,PDEP,0.0
255,9,23,48,M,0.0
255,9,23,49,MIS,0.0
256,9,24,1,E,1.47e-07
256,9,24,2,AR3S,0.98
256,9,24,3,AR4SM,7.186e-07
256,9,24,4,AR4SR,1.463e-06
256,9,24,5,AR4SPM,1.63e-07
256,9,24,6,AR4SPR,1.177e-06
256,9,24,7,AR4P,6.768e-07
256,9,24,8,AR4D,8.61e-09
256,9,24,9,AR^,1.503e-08
256,9,24,10,AR2*,9.851e-07
256,9,24,11,AR2^,3.313e-09
256,9,24,12,H,3.827e-05
256,9,24,13,H*,2.084e-09
256,9,24,14,H^,1.066e-12
256,9,24,15,H-,4.985e-09
256,9,24,16,H2,7.208e-07
256,9,24,17,H2*,4.636e-11
256,9,24,18,H2^,3.353e-14
256,9,24,19,H3^,2.32e-12
256,9,24,20,OH,3.918e-05
256,9,24,21,OH*,4.239e-07
256,9,24,22,OH^,3.247e-12
256,9,24,23,OH-,5.569e-07
256,9,24,24,H2O,0.01992
256,9,24,25,H2OV,3.592e-05
256,9,24,26,H2O^,1.094e-08
256,9,24,27,HO2,6.894e-12
256,9,24,28,H2O2,2.282e-08
256,9,24,29,H3O^,7.642e-07
256,9,24,30,O2,3.083e-11
256,9,24,31,O2^,1.665e-14
256,9,24,32,O2-,6.775e-17
256,9,24,33,O,5.819e-08
256,9,24,34,O^,2.421e-15
256,9,24,35,O-,8.467e-08
256,9,24,36,HV_096,0.0
256,9,24,37,HV_106,0.0
256,9,24,38,HV_126,0.0
256,9,24,39,ONE,0.0
256,9,24,40,TE,0.0
256,9,24,41,TGAS,0.0
256,9,24,42,EB,0.0
256,9,24,43,POS,0.0
256,9,24,44,POSITION,0.0
256,9,24,45,SPEED,0.0
256,9,24,46,EDEP,0.0
256,9,24,47,PDEP,0.0
256,9,24,48,M,0.0
256,9,24,49,MIS,0.0
257,9,25,1,E,1.47e-07
257,9,25,2,AR3S,0.98
257,9,25,3,AR4SM,7.186e-07
257,9,25,4,AR4SR,1.463e-06
257,9,25,5,AR4SPM,1.63e-07
257,9,25,6,AR4SPR,1.177e-06
257,9,25,7,AR4P,6.768e-07
257,9,25,8,AR4D,8.61e-09
257,9,25,9,AR^,1.503e-08
257,9,25,10,AR2*,9.851e-07
257,9,25,11,AR2^,3.313e-09
257,9,25,12,H,3.827e-05
257,9,25,13,H*,2.084e-09
257,9,25,14,H^,1.066e-12
257,9,25,15,H-,4.985e-09
257,9,25,16,H2,7.208e-07
257,9,25,17,H2*,4.636e-11
257,9,25,18,H2^,3.353e-14
257,9,25,19,H3^,2.32e-12
257,9,25,20,OH,3.918e-05
257,9,25,21,OH*,4.239e-07
257,9,25,22,OH^,3.247e-12
257,9,25,23,OH-,5.569e-07
257,9,25,24,H2O,0.01992
257,9,25,25,H2OV,3.592e-05
257,9,25,26,H2O^,1.094e-08
257,9,25,27,HO2,6.894e-12
257,9,25,28,H2O2,2.282e-08
257,9,25,29,H3O^,7.642e-07
257,9,25,30,O2,3.083e-11
257,9,25,31,O2^,1.665e-14
257,9,25,32,O2-,6.775e-17
257,9,25,33,O,5.819e-08
257,9,25,34,O^,2.421e-15
257,9,25,35,O-,8.467e-08
257,9,25,36,HV_096,0.0
257,9,25,37,HV_106,0.0
257,9,25,38,HV_126,0.0
257,9,25,39,ONE,0.0
257,9,25,40,TE,0.0
257,9,25,41,TGAS,0.0
257,9,25,42,EB,0.0
257,9,25,43,POS,0.0
257,9,25,44,POSITION,0.0
257,9,25,45,SPEED,0.0
257,9,25,46,EDEP,0.0
257,9,25,47,PDEP,0.0
257,9,25,48,M,0.0
257,9,25,49,MIS,0.0
258,9,26,1,E,1.47e-07
258,9,26,2,AR3S,0.98
258,9,26,3,AR4SM,7.186e-07
258,9,26,4,AR4SR,1.463e-06
258,9,26,5,AR4SPM,1.63e-07
258,9,26,6,AR4SPR,1.177e-06
258,9,26,7,AR4P,6.768e-07
258,9,26,8,AR4D,8.61e-09
258,9,26,9,AR^,1.503e-08
258,9,26,10,AR2*,9.851e-07
258,9,26,11,AR2^,3.313e-09
258,9,26,12,H,3.827e-05
258,9,26,13,H*,2.084e-09
258,9,26,14,H^,1.066e-12
258,9,26,15,H-,4.985e-09
258,9,26,16,H2,7.208e-07
258,9,26,17,H2*,4.636e-11
258,9,26,18,H2^,3.353e-14
258,9,26,19,H3^,2.32e-12
258,9,26,20,OH,3.918e-05
258,9,26,21,OH*,4.239e-07
258,9,26,22,OH^,3.247e-12
258,9,26,23,OH-,5.569e-07
258,9,26,24,H2O,0.01992
258,9,26,25,H2OV,3.592e-05
258,9,26,26,H2O^,1.094e-08
258,9,26,27,HO2,6.894e-12
258,9,26,28,H2O2,2.282e-08
258,9,26,29,H3O^,7.642e-07
258,9,26,30,O2,3.083e-11
258,9,26,31,O2^,1.665e-14
258,9,26,32,O2-,6.775e-17
258,9,26,33,O,5.819e-08
258,9,26,34,O^,2.421e-15
258,9,26,35,O-,8.467e-08
258,9,26,36,HV_096,0.0
258,9,26,37,HV_106,0.0
258,9,26,38,HV_126,0.0
258,9,26,39,ONE,0.0
258,9,26,40,TE,0.0
258,9,26,41,TGAS,0.0
258,9,26,42,EB,0.0
258,9,26,43,POS,0.0
258,9,26,44,POSITION,0.0
258,9,26,45,SPEED,0.0
258,9,26,46,EDEP,0.0
258,9,26,47,PDEP,0.0
258,9,26,48,M,0.0
258,9,26,49,MIS,0.0
259,9,27,1,E,1.47e-07
259,9,27,2,AR3S,0.98
259,9,27,3,AR4SM,7.186e-07
259,9,27,4,AR4SR,1.463e-06
259,9,27,5,AR4SPM,1.63e-07
259,9,27,6,AR4SPR,1.177e-06
259,9,27,7,AR4P,6.768e-07
259,9,27,8,AR4D,8.61e-09
259,9,27,9,AR^,1.503e-08
259,9,27,10,AR2*,9.851e-07
259,9,27,11,AR2^,3.313e-09
259,9,27,12,H,3.827e-05
259,9,27,13,H*,2.084e-09
259,9,27,14,H^,1.066e-12
259,9,27,15,H-,4.985e-09
259,9,27,16,H2,7.208e-07
259,9,27,17,H2*,4.636e-11
259,9,27,18,H2^,3.353e-14
259,9,27,19,H3^,2.32e-12
259,9,27,20,OH,3.918e-05
259,9,27,21,OH*,4.239e-07
259,9,27,22,OH^,3.247e-12
259,9,27,23,OH-,5.569e-07
259,9,27,24,H2O,0.01992
259,9,27,25,H2OV,3.592e-05
259,9,27,26,H2O^,1.094e-08
259,9,27,27,HO2,6.894e-12
259,9,27,28,H2O2,2.282e-08
259,9,27,29,H3O^,7.642e-07
259,9,27,30,O2,3.083e-11
259,9,27,31,O2^,1.665e-14
259,9,27,32,O2-,6.775e-17
259,9,27,33,O,5.819e-08
259,9,27,34,O^,2.421e-15
259,9,27,35,O-,8.467e-08
259,9,27,36,HV_096,0.0
259,9,27,37,HV_106,0.0
259,9,27,38,HV_126,0.0
259,9,27,39,ONE,0.0
259,9,27,40,TE,0.0
259,9,27,41,TGAS,0.0
259,9,27,42,EB,0.0
259,9,27,43,POS,0.0
259,9,27,44,POSITION,0.0
259,9,27,45,SPEED,0.0
259,9,27,46,EDEP,0.0
259,9,27,47,PDEP,0.0
259,9,27,48,M,0.0
259,9,27,49,MIS,0.0
260,9,28,1,E,1.47e-07
260,9,28,2,AR3S,0.98
260,9,28,3,AR4SM,7.186e-07
260,9,28,4,AR4SR,1.463e-06
260,9,28,5,AR4SPM,1.63e-07
260,9,28,6,AR4SPR,1.177e-06
260,9,28,7,AR4P,6.768e-07
260,9,28,8,AR4D,8.61e-09
260,9,28,9,AR^,1.503e-08
260,9,28,10,AR2*,9.851e-07
260,9,28,11,AR2^,3.313e-09
260,9,28,12,H,3.827e-05
260,9,28,13,H*,2.084e-09
260,9,28,14,H^,1.066e-12
260,9,28,15,H-,4.985e-09
260,9,28,16,H2,7.208e-07
260,9,28,17,H2*,4.636e-11
260,9,28,18,H2^,3.353e-14
260,9,28,19,H3^,2.32e-12
260,9,28,20,OH,3.918e-05
260,9,28,21,OH*,4.239e-07
260,9,28,22,OH^,3.247e-12
260,9,28,23,OH-,5.569e-07
260,9,28,24,H2O,0.01992
260,9,28,25,H2OV,3.592e-05
260,9,28,26,H2O^,1.094e-08
260,9,28,27,HO2,6.894e-12
260,9,28,28,H2O2,2.282e-08
260,9,28,29,H3O^,7.642e-07
260,9,28,30,O2,3.083e-11
260,9,28,31,O2^,1.665e-14
260,9,28,32,O2-,6.775e-17
260,9,28,33,O,5.819e-08
260,9,28,34,O^,2.421e-15
260,9,28,35,O-,8.467e-08
260,9,28,36,HV_096,0.0
260,9,28,37,HV_106,0.0
260,9,28,38,HV_126,0.0
260,9,28,39,ONE,0.0
260,9,28,40,TE,0.0
260,9,28,41,TGAS,0.0
260,9,28,42,EB,0.0
260,9,28,43,POS,0.0
260,9,28,44,POSITION,0.0
260,9,28,45,SPEED,0.0
260,9,28,46,EDEP,0.0
260,9,28,47,PDEP,0.0
260,9,28,48,M,0.0
260,9,28,49,MIS,0.0
261,9,29,1,E,1.47e-07
261,9,29,2,AR3S,0.98
261,9,29,3,AR4SM,7.186e-07
261,9,29,4,AR4SR,1.463e-06
261,9,29,5,AR4SPM,1.63e-07
261,9,29,6,AR4SPR,1.177e-06
261,9,29,7,AR4P,6.768e-07
261,9,29,8,AR4D,8.61e-09
261,9,29,9,AR^,1.503e-08
261,9,29,10,AR2*,9.851e-07
261,9,29,11,AR2^,3.313e-09
261,9,29,12,H,3.827e-05
261,9,29,13,H*,2.084e-09
261,9,29,14,H^,1.066e-12
261,9,29,15,H-,4.985e-09
261,9,29,16,H2,7.208e-07
261,9,29,17,H2*,4.636e-11
261,9,29,18,H2^,3.353e-14
261,9,29,19,H3^,2.32e-12
261,9,29,20,OH,3.918e-05
261,9,29,21,OH*,4.239e-07
261,9,29,22,OH^,3.247e-12
261,9,29,23,OH-,5.569e-07
261,9,29,24,H2O,0.01992
261,9,29,25,H2OV,3.592e-05
261,9,29,26,H2O^,1.094e-08
261,9,29,27,HO2,6.894e-12
261,9,29,28,H2O2,2.282e-08
261,9,29,29,H3O^,7.642e-07
261,9,29,30,O2,3.083e-11
261,9,29,31,O2^,1.665e-14
261,9,29,32,O2-,6.775e-17
261,9,29,33,O,5.819e-08
261,9,29,34,O^,2.421e-15
261,9,29,35,O-,8.467e-08
261,9,29,36,HV_096,0.0
261,9,29,37,HV_106,0.0
261,9,29,38,HV_126,0.0
261,9,29,39,ONE,0.0
261,9,29,40,TE,0.0
261,9,29,41,TGAS,0.0
261,9,29,42,EB,0.0
261,9,29,43,POS,0.0
261,9,29,44,POSITION,0.0
261,9,29,45,SPEED,0.0
261,9,29,46,EDEP,0.0
261,9,29,47,PDEP,0.0
261,9,29,48,M,0.0
261,9,29,49,MIS,0.0
262,10,1,1,E,1.487e-07
262,10,1,2,AR3S,0.98
262,10,1,3,AR4SM,7.196e-07
262,10,1,4,AR4SR,1.464e-06
262,10,1,5,AR4SPM,1.63e-07
262,10,1,6,AR4SPR,1.176e-06
262,10,1,7,AR4P,6.745e-07
262,10,1,8,AR4D,8.562e-09
262,10,1,9,AR^,1.476e-08
262,10,1,10,AR2*,9.851e-07
262,10,1,11,AR2^,3.267e-09
262,10,1,12,H,4.407e-05
262,10,1,13,H*,2.733e-09
262,10,1,14,H^,1.244e-12
262,10,1,15,H-,5.044e-09
262,10,1,16,H2,8.284e-07
262,10,1,17,H2*,6.048e-11
262,10,1,18,H2^,3.788e-14
262,10,1,19,H3^,2.922e-12
262,10,1,20,OH,4.504e-05
262,10,1,21,OH*,4.956e-07
262,10,1,22,OH^,3.626e-12
262,10,1,23,OH-,6.165e-07
262,10,1,24,H2O,0.01991
262,10,1,25,H2OV,4.075e-05
262,10,1,26,H2O^,1.077e-08
262,10,1,27,HO2,1.192e-11
262,10,1,28,H2O2,3.334e-08
262,10,1,29,H3O^,8.363e-07
262,10,1,30,O2,5.554e-11
262,10,1,31,O2^,2.508e-14
262,10,1,32,O2-,1.549e-16
262,10,1,33,O,7.967e-08
262,10,1,34,O^,3.287e-15
262,10,1,35,O-,9.487e-08
262,10,1,36,HV_096,0.0
262,10,1,37,HV_106,0.0
262,10,1,38,HV_126,0.0
262,10,1,39,ONE,0.0
262,10,1,40,TE,0.0
262,10,1,41,TGAS,0.0
262,10,1,42,EB,0.0
262,10,1,43,POS,0.0
262,10,1,44,POSITION,0.0
262,10,1,45,SPEED,0.0
262,10,1,46,EDEP,0.0
262,10,1,47,PDEP,0.0
262,10,1,48,M,0.0
262,10,1,49,MIS,0.0
263,10,2,1,E,1.487e-07
263,10,2,2,AR3S,0.98
263,10,2,3,AR4SM,7.196e-07
263,10,2,4,AR4SR,1.464e-06
263,10,2,5,AR4SPM,1.63e-07
263,10,2,6,AR4SPR,1.176e-06
263,10,2,7,AR4P,6.745e-07
263,10,2,8,AR4D,8.562e-09
263,10,2,9,AR^,1.476e-08
263,10,2,10,AR2*,9.851e-07
263,10,2,11,AR2^,3.267e-09
263,10,2,12,H,4.407e-05
263,10,2,13,H*,2.733e-09
263,10,2,14,H^,1.244e-12
263,10,2,15,H-,5.044e-09
263,10,2,16,H2,8.284e-07
263,10,2,17,H2*,6.048e-11
263,10,2,18,H2^,3.788e-14
263,10,2,19,H3^,2.922e-12
263,10,2,20,OH,4.504e-05
263,10,2,21,OH*,4.956e-07
263,10,2,22,OH^,3.626e-12
263,10,2,23,OH-,6.165e-07
263,10,2,24,H2O,0.01991
263,10,2,25,H2OV,4.075e-05
263,10,2,26,H2O^,1.077e-08
263,10,2,27,HO2,1.192e-11
263,10,2,28,H2O2,3.334e-08
263,10,2,29,H3O^,8.363e-07
263,10,2,30,O2,5.554e-11
263,10,2,31,O2^,2.508e-14
263,10,2,32,O2-,1.549e-16
263,10,2,33,O,7.967e-08
263,10,2,34,O^,3.287e-15
263,10,2,35,O-,9.487e-08
263,10,2,36,HV_096,0.0
263,10,2,37,HV_106,0.0
263,10,2,38,HV_126,0.0
263,10,2,39,ONE,0.0
263,10,2,40,TE,0.0
263,10,2,41,TGAS,0.0
263,10,2,42,EB,0.0
263,10,2,43,POS,0.0
263,10,2,44,POSITION,0.0
263,10,2,45,SPEED,0.0
263,10,2,46,EDEP,0.0
263,10,2,47,PDEP,0.0
263,10,2,48,M,0.0
263,10,2,49,MIS,0.0
264,10,3,1,E,1.487e-07
264,10,3,2,AR3S,0.98
264,10,3,3,AR4SM,7.196e-07
264,10,3,4,AR4SR,1.464e-06
264,10,3,5,AR4SPM,1.63e-07
264,10,3,6,AR4SPR,1.176e-06
264,10,3,7,AR4P,6.745e-07
264,10,3,8,AR4D,8.562e-09
264,10,3,9,AR^,1.476e-08
264,10,3,10,AR2*,9.851e-07
264,10,3,11,AR2^,3.267e-09
264,10,3,12,H,4.407e-05
264,10,3,13,H*,2.733e-09
264,10,3,14,H^,1.244e-12
264,10,3,15,H-,5.044e-09
264,10,3,16,H2,8.284e-07
264,10,3,17,H2*,6.048e-11
264,10,3,18,H2^,3.788e-14
264,10,3,19,H3^,2.922e-12
264,10,3,20,OH,4.504e-05
264,10,3,21,OH*,4.956e-07
264,10,3,22,OH^,3.626e-12
264,10,3,23,OH-,6.165e-07
264,10,3,24,H2O,0.01991
264,10,3,25,H2OV,4.075e-05
264,10,3,26,H2O^,1.077e-08
264,10,3,27,HO2,1.192e-11
264,10,3,28,H2O2,3.334e-08
264,10,3,29,H3O^,8.363e-07
264,10,3,30,O2,5.554e-11
264,10,3,31,O2^,2.508e-14
264,10,3,32,O2-,1.549e-16
264,10,3,33,O,7.967e-08
264,10,3,34,O^,3.287e-15
264,10,3,35,O-,9.487e-08
264,10,3,36,HV_096,0.0
264,10,3,37,HV_106,0.0
264,10,3,38,HV_126,0.0
264,10,3,39,ONE,0.0
264,10,3,40,TE,0.0
264,10,3,41,TGAS,0.0
264,10,3,42,EB,0.0
264,10,3,43,POS,0.0
264,10,3,44,POSITION,0.0
264,10,3,45,SPEED,0.0
264,10,3,46,EDEP,0.0
264,10,3,47,PDEP,0.0
264,10,3,48,M,0.0
264,10,3,49,MIS,0.0
265,10,4,1,E,1.487e-07
265,10,4,2,AR3S,0.98
265,10,4,3,AR4SM,7.196e-07
265,10,4,4,AR4SR,1.464e-06
265,10,4,5,AR4SPM,1.63e-07
265,10,4,6,AR4SPR,1.176e-06
265,10,4,7,AR4P,6.745e-07
265,10,4,8,AR4D,8.562e-09
265,10,4,9,AR^,1.476e-08
265,10,4,10,AR2*,9.851e-07
265,10,4,11,AR2^,3.267e-09
265,10,4,12,H,4.407e-05
265,10,4,13,H*,2.733e-09
265,10,4,14,H^,1.244e-12
265,10,4,15,H-,5.044e-09
265,10,4,16,H2,8.284e-07
265,10,4,17,H2*,6.048e-11
265,10,4,18,H2^,3.788e-14
265,10,4,19,H3^,2.922e-12
265,10,4,20,OH,4.504e-05
265,10,4,21,OH*,4.956e-07
265,10,4,22,OH^,3.626e-12
265,10,4,23,OH-,6.165e-07
265,10,4,24,H2O,0.01991
265,10,4,25,H2OV,4.075e-05
265,10,4,26,H2O^,1.077e-08
265,10,4,27,HO2,1.192e-11
265,10,4,28,H2O2,3.334e-08
